drugbank_id 	 rxnorm_cui
DB04690	1953
DB04699	76
DB04699	62325
DB04703	5281
DB04711	5936
DB04711	89841
DB04711	29456
DB04725	1867603
DB04725	733670
DB04734	1435288
DB04734	1435287
DB04743	53694
DB04786	71526
DB04786	258335
DB04786	262476
DB04786	1829866
DB04786	10256
DB04787	613311
DB04789	1923637
DB04789	1313966
DB04789	15862
DB04794	202858
DB04794	53002
DB04794	46842
DB04794	19295
DB04795	10436
DB04797	387866
DB04808	7274
DB04812	741053
DB04812	18886
DB04812	54162
DB04813	1605
DB04813	1874576
DB04814	169531
DB04815	5942
DB04816	58927
DB04816	22293
DB04817	3523
DB04817	1537943
DB04818	5981
DB04818	353560
DB04819	6822
DB04819	235721
DB04819	1871130
DB04820	7394
DB04821	7500
DB04822	54239
DB04822	32626
DB04823	7817
DB04823	8136
DB04823	225825
DB04824	692402
DB04824	151330
DB04824	158338
DB04824	217072
DB04824	217011
DB04824	219488
DB04824	217007
DB04824	216978
DB04824	219213
DB04824	216139
DB04824	215059
DB04824	314784
DB04824	751981
DB04824	155122
DB04824	218290
DB04824	313970
DB04824	606517
DB04824	217969
DB04824	750168
DB04825	385252
DB04825	8674
DB04826	38024
DB04827	1420982
DB04828	58331
DB04828	39994
DB04829	29030
DB04829	6534
DB04830	1803
DB04831	10595
DB04832	11414
DB04833	6823
DB04834	261632
DB04834	262100
DB04834	228530
DB04835	620216
DB04836	17698
DB04837	21254
DB04837	1014329
DB04837	215340
DB04838	2970
DB04838	253239
DB04839	22054
DB04839	151571
DB04840	151586
DB04840	3118
DB04841	4459
DB04841	82019
DB04842	4507
DB04842	152281
DB04843	29513
DB04843	107770
DB04843	52560
DB04844	10390
DB04845	337523
DB04846	20498
DB04847	1908248
DB04848	1867024
DB04849	638454
DB04850	1888142
DB04851	228766
DB04851	1908426
DB04852	1874570
DB04852	322751
DB04853	136905
DB04853	1875783
DB04854	73689
DB04855	677229
DB04855	736388
DB04855	233698
DB04855	736680
DB04855	741810
DB04856	138322
DB04857	301743
DB04858	67760
DB04859	1867049
DB04860	1867050
DB04860	614605
DB04860	16353
DB04861	236883
DB04861	31555
DB04862	383830
DB04863	191213
DB04864	27163
DB04865	27100
DB04866	133030
DB04866	26414
DB04867	228505
DB04868	746095
DB04868	662281
DB04869	493233
DB04870	191932
DB04870	1867056
DB04871	1300700
DB04871	1300701
DB04871	1831402
DB04871	1597623
DB04872	339840
DB04873	400050
DB04874	495639
DB04875	1875787
DB04875	397438
DB04876	472813
DB04876	658682
DB04876	596554
DB04876	1826866
DB04876	1851414
DB04876	1840086
DB04876	589079
DB04877	82233
DB04878	356785
DB04878	137665
DB04879	278124
DB04879	278000
DB04880	49626
DB04880	196470
DB04881	596010
DB04882	403669
DB04882	1867609
DB04883	341394
DB04884	69394
DB04885	73605
DB04886	61349
DB04887	659939
DB04888	660231
DB04888	662338
DB04889	19277
DB04890	863035
DB04890	658552
DB04890	191736
DB04891	1904333
DB04892	86691
DB04893	844071
DB04894	59772
DB04895	1825444
DB04895	303387
DB04895	594119
DB04895	498509
DB04896	588250
DB04896	30003
DB04897	118080
DB04897	1293254
DB04898	356787
DB04898	400656
DB04898	302490
DB04898	1833738
DB04899	19666
DB04899	359063
DB04899	1824906
DB04900	496841
DB04900	620815
DB04900	38221
DB04901	321019
DB04903	325945
DB04904	839960
DB04904	460110
DB04905	657718
DB04907	823686
DB04907	1867082
DB04908	1665509
DB04908	118626
DB04909	187927
DB04909	322007
DB04909	323245
DB04910	1009342
DB04911	1547611
DB04911	1549827
DB04912	38289
DB04914	282337
DB04915	337048
DB04915	304383
DB04915	1871179
DB04917	19710
DB04918	622587
DB04918	322901
DB04919	320731
DB04920	977863
DB04920	233603
DB04921	1877408
DB04924	1748619
DB04925	55987
DB04925	1867091
DB04926	341197
DB04927	1867093
DB04928	1867094
DB04929	1867095
DB04930	33199
DB04930	225603
DB04930	214998
DB04931	114493
DB04931	842620
DB04932	1311089
DB04932	1746523
DB04933	675705
DB04934	228424
DB04936	37537
DB04936	1867108
DB04936	48703
DB04938	1370971
DB04938	1370977
DB04941	69343
DB04941	1364449
DB04941	1836880
DB04942	594255
DB04943	1867111
DB04944	17199
DB04946	848723
DB04946	356758
DB04946	73178
DB04947	190474
DB04948	235853
DB04948	151455
DB04948	28863
DB04949	281152
DB04950	32770
DB04951	1592254
DB04952	35295
DB04953	1112990
DB04953	1112994
DB04954	233640
DB04955	46597
DB04956	302725
DB04956	1868468
DB04957	75094
DB04958	495293
DB04959	1880127
DB04960	356777
DB04960	358241
DB04961	262318
DB04962	116460
DB04963	1867122
DB04964	190754
DB04967	6478
DB04968	1867123
DB04969	1892689
DB04970	115382
DB04971	195338
DB04971	1867126
DB04972	1878746
DB04973	461018
DB04974	301822
DB04975	88809
DB04976	276057
DB04977	119514
DB04978	473984
DB04979	354869
DB04980	658158
DB04981	1867136
DB04982	317863
DB04983	758464
DB04985	622565
DB04986	1867139
DB04987	1867155
DB04988	659241
DB04989	1867157
DB04991	1867158
DB04992	660659
DB04995	1867161
DB04996	1733681
DB04997	1867162
DB04998	674007
DB04998	683113
DB04999	1867164
DB05000	1867165
DB05001	1867166
DB05003	51345
DB05004	1867168
DB05005	1867169
DB05006	676460
DB05009	1878645
DB05010	480865
DB05011	1867175
DB05012	595299
DB05013	1242811
DB05013	472365
DB05013	1242806
DB05014	1893777
DB05015	1543543
DB05016	1030912
DB05017	1867178
DB05018	1622943
DB05019	1867180
DB05020	1867181
DB05021	1867182
DB05022	1440270
DB05023	1867183
DB05024	1867184
DB05025	472188
DB05027	1867188
DB05029	1928548
DB05029	23730
DB05031	1330105
DB05032	683155
DB05033	1867193
DB05034	39275
DB05035	1687463
DB05036	1905507
DB05037	735456
DB05038	868467
DB05039	659977
DB05039	1114325
DB05039	1114330
DB05039	1114326
DB05040	1867200
DB05041	59161
DB05041	1884952
DB05042	1867202
DB05043	1867203
DB05044	1867204
DB05045	1867205
DB05046	1867206
DB05047	875025
DB05048	1203757
DB05049	819886
DB05050	841436
DB05051	768740
DB05052	1867212
DB05053	1926625
DB05054	1877404
DB05055	1867187
DB05056	1867199
DB05057	24305
DB05059	1867230
DB05060	839891
DB05061	1867232
DB05063	302996
DB05064	1108562
DB05068	1867238
DB05069	1867239
DB05070	1867240
DB05071	1867241
DB05072	1867242
DB05073	782792
DB05075	812511
DB05076	24870
DB05077	460773
DB05078	1867246
DB05079	1867247
DB05080	1867248
DB05081	1867249
DB05082	1867250
DB05084	1921077
DB05084	1921069
DB05087	139780
DB05088	1462166
DB05089	1867254
DB05090	1867255
DB05091	1867256
DB05092	1531026
DB05093	1867258
DB05095	497468
DB05096	842884
DB05097	496348
DB05097	193128
DB05098	1441651
DB05099	772
DB05100	281879
DB05101	403524
DB05103	54768
DB05103	46356
DB05103	1889383
DB05104	190319
DB05105	230632
DB05106	1867268
DB05107	12440
DB05108	1867270
DB05109	119686
DB05109	1716278
DB05110	1867271
DB05111	623030
DB05112	321433
DB05113	1887255
DB05114	1867275
DB05115	736855
DB05116	337530
DB05117	1867278
DB05118	1867279
DB05119	1622495
DB05120	1867281
DB05121	1867282
DB05122	1867283
DB05123	194112
DB05124	1867301
DB05125	1867302
DB05126	1867303
DB05127	1867304
DB05128	621714
DB05128	1875788
DB05129	23919
DB05130	1680327
DB05131	1867308
DB05132	1867309
DB05133	1867310
DB05134	195733
DB05135	60481
DB05136	658725
DB05137	6464
DB05138	1867314
DB05139	843893
DB05140	1888548
DB05141	713380
DB05142	1867318
DB05143	341500
DB05143	1878357
DB05144	1867320
DB05144	67035
DB05145	1867321
DB05146	1880299
DB05147	873296
DB05148	1902509
DB05149	1880836
DB05150	1867326
DB05151	1867327
DB05152	1874571
DB05152	355716
DB05154	1914695
DB05155	1415229
DB05156	1867332
DB05157	1867333
DB05158	718369
DB05159	1867335
DB05160	1872912
DB05161	593960
DB05163	1867337
DB05164	1867338
DB05165	1318067
DB05166	1867340
DB05167	1867341
DB05168	1416059
DB05169	734612
DB05170	1867344
DB05172	1867346
DB05173	1756593
DB05174	1867348
DB05177	1867350
DB05178	1867351
DB05179	1867352
DB05180	1867353
DB05181	1867354
DB05182	1893738
DB05183	1867356
DB05184	1867357
DB05185	788092
DB05187	1501216
DB05188	1352618
DB05189	1690424
DB05190	1884048
DB05191	306776
DB05192	869125
DB05194	1867377
DB05195	1867378
DB05196	1867379
DB05197	56544
DB05198	818570
DB05199	1195726
DB05200	1867382
DB05201	1867383
DB05202	1928549
DB05203	1867385
DB05204	1894925
DB05205	1110025
DB05207	1867389
DB05209	1207043
DB05209	1230838
DB05210	814522
DB05211	1867392
DB05212	812558
DB05214	1867395
DB05217	814072
DB05218	1867398
DB05219	1865953
DB05220	1451114
DB05222	1867400
DB05223	1384658
DB05224	844157
DB05225	973070
DB05226	1774744
DB05227	972074
DB05228	1867406
DB05229	19088
DB05230	874822
DB05232	10425
DB05233	1867408
DB05234	768250
DB05235	1867410
DB05236	1867411
DB05237	1888398
DB05239	1722380
DB05239	1722365
DB05241	1384205
DB05242	1867416
DB05243	1887780
DB05244	1867418
DB05245	9793
DB05245	225143
DB05245	224926
DB05246	225235
DB05246	47858
DB05249	1867419
DB05252	707701
DB05253	1898364
DB05253	1449217
DB05254	400571
DB05254	1927942
DB05254	4388
DB05254	1927944
DB05254	1834833
DB05255	1274056
DB05257	1867425
DB05258	541
DB05258	987700
DB05259	84375
DB05259	135727
DB05260	25544
DB05260	1815247
DB05262	7820
DB05262	1871145
DB05262	156629
DB05263	680291
DB05264	1867436
DB05265	68128
DB05265	114950
DB05266	51254
DB05268	1867437
DB05271	616739
DB05273	177906
DB05276	26744
DB05281	1896427
DB05282	714590
DB05284	1200674
DB05285	1867442
DB05288	300009
DB05289	403182
DB05290	1867444
DB05292	1867445
DB05293	1867446
DB05294	327143
DB05294	1098413
DB05295	1026593
DB05296	101398
DB05297	337071
DB05298	714764
DB05299	28205
DB05300	1867452
DB05301	1867453
DB05303	817961
DB05304	1896793
DB05305	459136
DB05306	1867457
DB05307	1867458
DB05308	1887434
DB05309	1899638
DB05310	1867461
DB05311	658708
DB05312	1867462
DB05313	1867463
DB05315	1867465
DB05316	1791686
DB05316	1791685
DB05317	342754
DB05319	1867467
DB05319	716028
DB05320	1867468
DB05321	1011650
DB05321	821137
DB05322	337520
DB05325	1030184
DB05326	1867472
DB05327	1322489
DB05328	1867474
DB05329	1867475
DB05330	715518
DB05332	805452
DB05333	1867478
DB05336	1746906
DB05337	1867479
DB05339	1867481
DB05340	1900624
DB05341	1599832
DB05343	339782
DB05344	67282
DB05345	1867493
DB05346	1867494
DB05350	1234556
DB05350	1867497
DB05351	816346
DB05352	975944
DB05353	613713
DB05361	325741
DB05362	1867507
DB05363	1867508
DB05364	1867509
DB05365	1351811
DB05367	1868476
DB05368	1853766
DB05368	1495464
DB05369	1867511
DB05370	1867512
DB05371	1867513
DB05372	870605
DB05374	1923627
DB05374	1226649
DB05381	5333
DB05381	26925
DB05381	142136
DB05382	5933
DB05383	1311670
DB05383	1311669
DB05384	1311166
DB05384	1363568
DB05385	235066
DB05385	1024278
DB05386	70161
DB05387	732959
DB05389	1853538
DB05390	1867525
DB05391	1867526
DB05393	716473
DB05394	1927940
DB05394	214461
DB05395	874618
DB05396	840381
DB05398	19978
DB05400	68638
DB05402	1209490
DB05403	229443
DB05404	972901
DB05405	355500
DB05406	341256
DB05407	471548
DB05408	1818493
DB05409	399672
DB05410	596046
DB05411	1866666
DB05412	1926603
DB05413	1866668
DB05414	1926604
DB05415	642029
DB05416	302316
DB05417	1268264
DB05418	1500307
DB05419	1866674
DB05420	403590
DB05421	119928
DB05422	326624
DB05423	778739
DB05424	470785
DB05426	1425932
DB05427	1881158
DB05428	300855
DB05429	1866682
DB05430	1866683
DB05431	1866684
DB05432	1866685
DB05433	1866686
DB05434	657717
DB05437	492361
DB05438	1866690
DB05439	1866691
DB05440	470585
DB05441	1866693
DB05442	401630
DB05443	1866695
DB05444	358283
DB05445	1477501
DB05446	611654
DB05447	1866699
DB05448	298152
DB05449	1866701
DB05450	841532
DB05451	47521
DB05452	1866704
DB05454	1866705
DB05455	1035459
DB05456	493981
DB05457	403534
DB05458	191598
DB05459	974631
DB05460	1923629
DB05461	276407
DB05463	481209
DB05464	481344
DB05465	341288
DB05466	1866716
DB05467	1866717
DB05468	1866718
DB05469	1866719
DB05470	708713
DB05471	403624
DB05472	41321
DB05473	1866730
DB05474	1866731
DB05475	355274
DB05476	474095
DB05478	594642
DB05479	1866736
DB05480	1866737
DB05481	1866738
DB05482	45554
DB05483	1866740
DB05484	1866741
DB05485	1866742
DB05487	1771695
DB05488	1923696
DB05488	303909
DB05489	1866746
DB05490	868972
DB05490	1866747
DB05491	1866748
DB05492	1866749
DB05493	1866750
DB05494	1199013
DB05495	1866752
DB05496	1036503
DB05498	342545
DB05499	1866755
DB05500	661507
DB05501	492042
DB05502	1889616
DB05505	1868064
DB05506	595742
DB05507	738934
DB05509	1866763
DB05510	27163
DB05511	1926606
DB05512	1866765
DB05521	1102265
DB05521	1102261
DB05528	1367839
DB05528	1367838
DB05541	1739745
DB05578	1535922
DB05595	874999
DB05630	1851500
DB05630	262459
DB05630	262461
DB05630	982
DB05630	152209
DB05630	1832465
DB05630	1841149
DB05630	8010
DB05649	1866767
DB05650	1036491
DB05652	1866770
DB05659	812580
DB05659	812950
DB05662	1866776
DB05671	1866778
DB05675	610781
DB05676	1492727
DB05679	847083
DB05679	1858419
DB05685	1866780
DB05687	871208
DB05688	1866782
DB05705	1866808
DB05708	77896
DB05708	77897
DB05710	1866810
DB05712	1866811
DB05713	1866812
DB05713	638550
DB05718	813199
DB05719	868480
DB05719	587931
DB05722	710812
DB05723	1866817
DB05730	1866818
DB05732	1866819
DB05736	1866820
DB05737	976634
DB05738	1322500
DB05739	775122
DB05740	1866823
DB05741	1866824
DB05742	1866825
DB05744	1866827
DB05746	1866829
DB05747	1866830
DB05749	1866832
DB05750	1866833
DB05751	1866834
DB05752	1866835
DB05753	1866836
DB05754	1866837
DB05755	1866838
DB05756	1866839
DB05757	1866840
DB05758	1866841
DB05765	1866846
DB05766	1866847
DB05767	17866
DB05768	494
DB05769	1866849
DB05771	1034195
DB05772	842511
DB05773	1421537
DB05773	1371041
DB05775	1866853
DB05776	1866854
DB05777	1880783
DB05778	1866855
DB05779	1887834
DB05780	1866857
DB05785	1890232
DB05786	137563
DB05787	1866861
DB05789	1866862
DB05790	74240
DB05791	59016
DB05792	1926607
DB05793	318344
DB05794	1486445
DB05794	1866867
DB05795	1866868
DB05796	1401065
DB05797	357152
DB05798	196354
DB05799	277909
DB05800	84448
DB05801	341255
DB05803	1866876
DB05804	22415
DB05805	1866877
DB05806	282384
DB05807	1866879
DB05808	586387
DB05809	1885497
DB05810	42118
DB05811	1866883
DB05812	1100071
DB05812	1100072
DB05814	472133
DB05815	1866886
DB05817	874033
DB05817	591378
DB05817	869643
DB05818	1884583
DB05819	339187
DB05820	302789
DB05821	356153
DB05824	354294
DB05825	300289
DB05826	1866896
DB05827	1900549
DB05828	1866898
DB05829	1815518
DB05829	5448
DB05829	1853147
DB05829	1858423
DB05829	738622
DB05829	1435582
DB05829	1427222
DB05830	1866899
DB05831	1886305
DB05832	1866901
DB05833	75954
DB05834	1866902
DB05835	1866903
DB05836	1866904
DB05837	593137
DB05838	279947
DB05839	1866907
DB05840	476051
DB05841	1866909
DB05842	737899
DB05843	1866911
DB05845	1866913
DB05846	1866914
DB05848	1866916
DB05849	1866917
DB05851	1877786
DB05852	1866919
DB05854	398394
DB05855	1866921
DB05855	57373
DB05856	1866922
DB05857	1866923
DB05858	1866924
DB05859	1866925
DB05860	1866926
DB05861	742808
DB05863	1916383
DB05864	481780
DB05865	1866931
DB05866	1866932
DB05867	1866933
DB05868	1872913
DB05869	1539968
DB05870	1866935
DB05871	120837
DB05872	1866937
DB05873	1866938
DB05874	357326
DB05875	10140
DB05876	1022493
DB05877	1866941
DB05879	1866942
DB05880	1866943
DB05881	1866944
DB05882	342468
DB05883	1866946
DB05884	1866947
DB05885	720498
DB05886	1866949
DB05887	1866950
DB05888	1866951
DB05889	596358
DB05890	1897155
DB05892	1030172
DB05894	1866955
DB05895	1866956
DB05896	1866957
DB05897	1866958
DB05898	1866959
DB05899	719391
DB05903	1334486
DB05904	1866965
DB05905	1412716
DB05906	1866967
DB05911	1866971
DB05912	1866972
DB05913	610277
DB05914	1881628
DB05915	1877402
DB05916	1893445
DB05918	1896764
DB05919	1866979
DB05920	1888221
DB05924	1866983
DB05928	1322169
DB05929	282282
DB05930	1866988
DB05944	1926608
DB05990	1798288
DB06014	1810569
DB06016	1721073
DB06016	1667655
DB06039	1866990
DB06042	1866991
DB06043	1855740
DB06043	1855735
DB06058	1866992
DB06061	1866994
DB06063	1866996
DB06064	1866997
DB06069	819024
DB06070	1257541
DB06071	1867001
DB06073	1867002
DB06077	1867003
DB06080	673729
DB06089	1867005
DB06090	1867006
DB06093	1867007
DB06094	1926609
DB06096	1867009
DB06097	1894411
DB06098	1867011
DB06101	458464
DB06103	341645
DB06127	1867014
DB06129	1880075
DB06130	1867016
DB06144	320320
DB06144	152894
DB06144	41996
DB06145	9991
DB06147	236084
DB06147	10193
DB06148	385700
DB06148	6929
DB06148	203127
DB06149	281568
DB06149	196469
DB06149	57021
DB06150	10172
DB06150	1847687
DB06150	1841928
DB06150	1306121
DB06151	197
DB06151	1591923
DB06151	1490795
DB06151	607770
DB06152	82060
DB06152	7595
DB06153	8373
DB06154	7992
DB06155	341199
DB06168	853491
DB06168	1895560
DB06176	1816255
DB06176	877510
DB06176	877436
DB06186	638194
DB06186	637864
DB06186	1094833
DB06190	784911
DB06193	1557458
DB06193	75542
DB06196	1148138
DB06196	1294605
DB06196	41268
DB06201	69036
DB06201	1815110
DB06201	824296
DB06202	300511
DB06203	1368001
DB06203	1368000
DB06203	735618
DB06204	854137
DB06204	857492
DB06204	787390
DB06205	1300478
DB06206	1726988
DB06206	1726987
DB06207	809478
DB06207	115842
DB06207	1853383
DB06207	1845115
DB06207	720825
DB06209	855813
DB06209	613391
DB06209	847020
DB06210	735651
DB06210	825422
DB06210	711942
DB06211	119771
DB06212	849828
DB06212	358257
DB06213	640062
DB06213	1546015
DB06215	473387
DB06216	859976
DB06216	784649
DB06216	860647
DB06217	767966
DB06217	1362794
DB06218	397896
DB06218	623400
DB06218	809979
DB06219	1541465
DB06219	1539239
DB06228	1114195
DB06237	1291301
DB06237	1291307
DB06243	569
DB06243	81945
DB06255	135287
DB06255	115203
DB06255	1832277
DB06261	1426872
DB06261	1426871
DB06262	1489913
DB06263	232157
DB06267	684834
DB06267	300594
DB06268	724405
DB06268	659161
DB06271	25896
DB06273	612865
DB06274	480639
DB06274	1516803
DB06282	402349
DB06282	398335
DB06282	356887
DB06283	68503
DB06283	486126
DB06285	114260
DB06285	32915
DB06287	723805
DB06287	657797
DB06288	46303
DB06288	56549
DB06290	1484518
DB06290	1482790
DB06292	1488564
DB06317	1726104
DB06335	1043560
DB06335	1546030
DB06335	857974
DB06366	475988
DB06366	1298944
DB06372	763454
DB06372	763450
DB06401	1441386
DB06401	1442171
DB06402	864624
DB06402	473837
DB06403	358274
DB06404	1599832
DB06404	809864
DB06410	11516
DB06412	7813
DB06413	641465
DB06414	475969
DB06415	232539
DB06419	401594
DB06436	337552
DB06439	38998
DB06441	1656051
DB06441	1656052
DB06444	135076
DB06470	2372
DB06471	1867018
DB06480	278774
DB06512	83225
DB06543	18451
DB06554	14712
DB06579	1262060
DB06581	457758
DB06581	457757
DB06581	304834
DB06589	732187
DB06589	1825063
DB06589	714438
DB06590	1743286
DB06590	1040004
DB06590	1040005
DB06594	1031487
DB06594	306718
DB06595	1919083
DB06602	1746889
DB06603	1603349
DB06603	1603350
DB06605	1364430
DB06612	1720597
DB06614	619693
DB06616	321828
DB06616	356830
DB06616	1307619
DB06616	1314319
DB06623	259480
DB06623	236774
DB06623	25193
DB06626	1242999
DB06636	1608321
DB06636	1608322
DB06637	897018
DB06637	1852980
DB06637	469965
DB06637	897022
DB06637	1816954
DB06643	993449
DB06650	712566
DB06650	1820047
DB06654	1922449
DB06654	1922448
DB06655	897123
DB06655	321774
DB06655	475968
DB06655	1846312
DB06663	1364104
DB06663	1364105
DB06663	1597818
DB06667	1291609
DB06667	4873
DB06670	817518
DB06674	819300
DB06678	1843347
DB06681	1112973
DB06684	1086769
DB06684	1086768
DB06685	1871135
DB06685	384386
DB06688	997261
DB06689	1848399
DB06689	24460
DB06689	303633
DB06689	224898
DB06690	7486
DB06691	82091
DB06691	9009
DB06692	353110
DB06692	1056
DB06694	39841
DB06694	470207
DB06694	226046
DB06694	54220
DB06694	227587
DB06695	1546356
DB06695	1037042
DB06696	1816953
DB06696	26397
DB06696	237044
DB06697	18343
DB06697	1842893
DB06698	81964
DB06698	1511
DB06699	475230
DB06700	734064
DB06700	683693
DB06700	1487366
DB06700	711372
DB06700	1442357
DB06701	352372
DB06701	353105
DB06702	797195
DB06702	797196
DB06703	84990
DB06704	14448
DB06704	1426748
DB06704	1427223
DB06705	1364290
DB06705	1364289
DB06706	104994
DB06706	27946
DB06707	6899
DB06707	132889
DB06707	66904
DB06708	847728
DB06709	134429
DB06709	40165
DB06709	155080
DB06710	1834156
DB06710	731594
DB06710	469932
DB06710	6904
DB06710	281616
DB06710	281615
DB06711	7247
DB06711	82054
DB06712	53692
DB06712	461090
DB06713	28630
DB06713	326374
DB06714	227666
DB06714	8792
DB06715	8597
DB06716	828682
DB06716	813021
DB06717	754763
DB06717	276401
DB06717	1731071
DB06718	202772
DB06718	10032
DB06719	1825
DB06719	1199571
DB06719	42569
DB06719	1850412
DB06720	84959
DB06720	901805
DB06720	901809
DB06723	612
DB06723	215249
DB06723	215192
DB06723	81948
DB06723	215188
DB06724	66862
DB06724	1897
DB06724	349908
DB06725	20890
DB06726	19841
DB06727	9952
DB06728	1441546
DB06729	10187
DB06729	1840836
DB06730	25734
DB06730	1854152
DB06731	1867032
DB06732	19223
DB06735	42665
DB06736	1861513
DB06736	16689
DB06736	1928672
DB06737	1021684
DB06738	1834390
DB06738	28187
DB06738	1837667
DB06738	1825099
DB06738	1824423
DB06738	1391137
DB06739	16633
DB06741	274775
DB06742	438399
DB06742	625
DB06743	50424
DB06744	25750
DB06745	50425
DB06746	61053
DB06747	354962
DB06748	25751
DB06748	1867039
DB06749	50426
DB06749	56001
DB06750	36139
DB06751	23684
DB06751	1828239
DB06752	2525
DB06752	281604
DB06754	78484
DB06754	103843
DB06755	19143
DB06756	81965
DB06756	160460
DB06756	1512
DB06757	270635
DB06757	29268
DB06757	6623
DB06757	29261
DB06760	214817
DB06761	46967
DB06764	37935
DB06764	57983
DB06766	1000086
DB06766	1000082
DB06766	1851595
DB06767	712
DB06768	217944
DB06768	215246
DB06768	215247
DB06769	1843829
DB06769	134547
DB06769	1114693
DB06770	1426
DB06771	819911
DB06771	853190
DB06772	733359
DB06772	996051
DB06772	400391
DB06773	1429965
DB06773	235481
DB06774	1992
DB06775	905391
DB06775	401713
DB06775	31082
DB06777	2323
DB06777	1190358
DB06778	21579
DB06778	607499
DB06779	82137
DB06779	67109
DB06779	42517
DB06781	802597
DB06781	23043
DB06782	3445
DB06783	24902
DB06783	539399
DB06784	272758
DB06785	35825
DB06785	259264
DB06786	227517
DB06786	5084
DB06787	26867
DB06787	235430
DB06788	50975
DB06788	1294622
DB06789	5542
DB06789	1087965
DB06789	12488
DB06789	48812
DB06789	1637236
DB06789	1853115
DB06791	236167
DB06791	72664
DB06791	68092
DB06792	234416
DB06793	6377
DB06794	52151
DB06794	28859
DB06795	6572
DB06795	6573
DB06796	30628
DB06796	236987
DB06799	6832
DB06799	29652
DB06799	161623
DB06800	979111
DB06800	29899
DB06802	1836792
DB06802	1822126
DB06802	298665
DB06802	613876
DB06803	227721
DB06803	7402
DB06804	53750
DB06804	896747
DB06804	1836328
DB06805	132879
DB06806	408077
DB06809	733003
DB06810	6995
DB06810	204253
DB06811	1823753
DB06811	968170
DB06812	8611
DB06812	202750
DB06813	662019
DB06813	263015
DB06815	39952
DB06816	55347
DB06816	35163
DB06817	1235585
DB06817	719872
DB06819	81647
DB06819	1546447
DB06819	214837
DB06820	37319
DB06820	56798
DB06822	69646
DB06822	104466
DB06823	6765
DB06824	10798
DB06824	235370
DB06825	38782
DB06826	135313
DB06826	1546408
DB06827	11209
DB06827	402537
DB06894	1362875
DB07101	619982
DB07118	5556
DB07138	1923630
DB07232	739174
DB07238	1923631
DB07352	1368130
DB07374	857
DB07402	1029
DB07402	152302
DB07477	262307
DB07565	20769
DB07615	57330
DB07637	1431085
DB07645	1427068
DB07715	3821
DB07767	1368647
DB07776	1536070
DB07885	1923632
DB07931	5300
DB07941	872351
DB07954	6
DB07996	11929
DB08079	1814496
DB08162	26393
DB08167	1546414
DB08188	73363
DB08231	1356758
DB08313	7497
DB08329	10240
DB08382	1212172
DB08398	13133
DB08437	8955
DB08439	279950
DB08439	279951
DB08486	40365
DB08502	306854
DB08604	10795
DB08621	10463
DB08624	1437141
DB08626	10503
DB08633	40621
DB08639	459604
DB08690	1423925
DB08792	67182
DB08792	23203
DB08794	4140
DB08795	18609
DB08795	1266
DB08796	33740
DB08797	9518
DB08797	770749
DB08798	10207
DB08798	1817165
DB08798	10183
DB08799	235770
DB08799	57882
DB08799	865
DB08799	866
DB08800	236457
DB08800	20861
DB08801	258334
DB08801	3449
DB08802	28012
DB08802	235726
DB08802	1848878
DB08803	1833822
DB08803	236191
DB08804	203656
DB08804	31494
DB08805	6913
DB08806	114817
DB08806	35803
DB08806	236543
DB08807	19605
DB08807	1825460
DB08808	1817
DB08809	155021
DB08809	3347
DB08810	21125
DB08810	1852458
DB08811	38365
DB08811	1823571
DB08813	67031
DB08814	38655
DB08815	1040028
DB08815	1040027
DB08816	1116632
DB08818	220144
DB08818	891137
DB08818	154682
DB08818	203449
DB08818	62372
DB08818	258347
DB08818	1537003
DB08818	5463
DB08818	604726
DB08818	42892
DB08819	1244612
DB08819	1244607
DB08819	471715
DB08820	1243041
DB08820	1243047
DB08822	1294597
DB08822	1091642
DB08822	1091643
DB08823	1827709
DB08823	299081
DB08823	1835381
DB08823	1826207
DB08824	623047
DB08824	1426874
DB08826	1817789
DB08826	1818948
DB08826	11645
DB08826	1190352
DB08827	1364478
DB08827	1364479
DB08827	358186
DB08827	838624
DB08828	1242993
DB08828	1242987
DB08828	821055
DB08830	3139
DB08831	1733674
DB08831	3203
DB08834	89975
DB08834	1847159
DB08834	37607
DB08835	1431354
DB08836	228334
DB08837	37906
DB08837	1648695
DB08838	402
DB08841	10958
DB08842	193
DB08844	1427088
DB08844	1874577
DB08846	1043181
DB08847	1311548
DB08860	861634
DB08860	861640
DB08862	2420
DB08864	1102287
DB08864	1102270
DB08865	1148495
DB08867	1005920
DB08867	1005921
DB08868	1012896
DB08868	1012892
DB08868	1012891
DB08869	1044583
DB08869	1044584
DB08870	1147320
DB08871	1045452
DB08871	1045453
DB08872	1101333
DB08873	1102129
DB08874	1111103
DB08874	1830881
DB08874	52076
DB08875	1363268
DB08876	1291609
DB08877	1193325
DB08877	1193326
DB08877	870104
DB08878	1440264
DB08879	1092437
DB08880	1384676
DB08880	45746
DB08880	1310520
DB08881	1813971
DB08881	1147220
DB08882	1100699
DB08882	1100703
DB08883	1356552
DB08884	637320
DB08884	802624
DB08884	60392
DB08884	1324604
DB08885	1304475
DB08885	1232150
DB08886	1431738
DB08887	1304974
DB08887	591785
DB08888	29998
DB08889	1302966
DB08889	1302971
DB08890	1307410
DB08890	1307404
DB08891	1881592
DB08892	871668
DB08893	1300792
DB08893	1300786
DB08894	992301
DB08894	658280
DB08894	1248798
