unii 	 drugbank_id 
0TUL3ENK62	DB02606
G387VUT5EZ	DB02613
L7CYF0086V	DB02619
SRQ9WWM084	DB02621
7Z5X49W53P	DB02638
4U092XZF0K	DB02638
7OW73204U1	DB02640
6QX6H3415T	DB02641
30H7L7X07N	DB02649
FLI06WS32H	DB02650
4SR0Q8YD1X	DB02655
31M2U1DVID	DB02656
G1JO7801AE	DB02659
CDD69JC61J	DB02660
C8W4FP6BTY	DB02663
P4617QS63Y	DB02671
K8YZM765ZS	DB02678
21CP7826LC	DB02679
DK8B627BU0	DB02680
98RA387EKY	DB02688
G59NX3I3RT	DB02691
25X51I8RD4	DB02701
4D16EOF1QW	DB02701
59XE10C19C	DB02703
J7P3696BCQ	DB02703
Q369O8926L	DB02709
G4186B906P	DB02712
U2UT4677KR	DB02713
ZI74VYB8VZ	DB02714
H8593JOP13	DB02726
4071N4J64W	DB02731
8XOE1JSO29	DB02736
061SKE27JP	DB02740
0NI8960271	DB02742
WHI7HQ7H85	DB02745
6O7F7IX66E	DB02746
D9UXG2U6ZU	DB02749
GO52O1A04E	DB02751
45Z111CZBX	DB02751
IFB3AE498K	DB02751
WS195Z0WJH	DB02756
3QD5KJZ7ZJ	DB02757
JF49U1Q7KN	DB02758
3RZ74WA9J2	DB02761
OWT399B07G	DB02763
43H6SBP55W	DB02765
R7C245Y68X	DB02767
C151H8M554	DB02772
5965N8W85T	DB02774
SK4E885P15	DB02776
GT3793XV5S	DB02779
73R90F7MQ8	DB02789
0G0WWV404B	DB02789
4SB6Y7DMM3	DB02795
EK1L6XWI56	DB02806
5C4R3O704E	DB02810
U9X9YBA22W	DB02811
N919E46723	DB02823
5G2WS8D321	DB02837
LU39SC9JYL	DB02839
CIX3U01VAU	DB02843
KL096K0KXL	DB02846
M02525818H	DB02852
97CGB1M48I	DB02854
1W34GCF5CS	DB02856
12133JR80S	DB02857
7D07U14TK3	DB02860
6PBV11IO5E	DB02868
Q7S639GWXG	DB02870
673M8C29UR	DB02877
1ZP0VJ751G	DB02887
R7U3MEU7VR	DB02891
868496F25R	DB02893
Y5G39SHR0V	DB02896
08J2K08A3Y	DB02901
63Z2Y83W8N	DB02901
5TH3ERG159	DB02902
H7HQA57V5H	DB02912
235BBF3K97	DB02914
TQ358GWH6Y	DB02918
8VUQ1B30IK	DB02924
DQ6KK6GV93	DB02925
EBY0ENK2GQ	DB02929
Z9DL98I0AF	DB02932
M4BH3X0MVZ	DB02935
THE3YNP39D	DB02938
E850Z98K7Y	DB02945
4748U7LZ6E	DB02946
5829E3D9I9	DB02948
934B2KHY0S	DB02951
1E7ZW41IQU	DB02952
I2D0F69854	DB02955
C1LJO185Q9	DB02959
QN34XC755A	DB02961
E24GX49LD8	DB02962
O3C74ACM9V	DB02967
3XYV4I47I8	DB02969
JB4J58L2K1	DB02975
LAH55Q7GIH	DB02987
AJ2HL7EU8K	DB02994
2C323EGI97	DB02998
8OC22C1B99	DB02999
BH194BAK0B	DB03002
UDX9AKS7GM	DB03006
UEC0H0URSE	DB03010
1160N9NU9U	DB03017
9LHL10777I	DB03017
R27I33AIDT	DB03018
WXB511GE38	DB03025
36OPE0O92Z	DB03034
KA90006V9D	DB03040
04SZC4MEFQ	DB03041
HO1A8B3YVV	DB03044
7396HFQ44J	DB03051
09ZFC7974Q	DB03052
TUT9J99IMU	DB03054
4Y8F71G49Q	DB03057
3Q6M5SET7W	DB03066
7A9Y5SX0GY	DB03068
M8502TLK98	DB03073
0WT12SX38S	DB03085
SZB83O1W42	DB03088
C32PQ86DH4	DB03088
WL74QNU57B	DB03091
H0W55235FC	DB03095
T92F2H779P	DB03096
4U1FH45CS8	DB03105
1VS4X81277	DB03106
11P2JDE17B	DB03107
K9KAV4K6BN	DB03110
QGV5ZG5741	DB03120
KUE3ZY3J1F	DB03127
AF73293C2R	DB03128
0603E10Z5S	DB03134
VLA4NZX2P4	DB03138
NGK73Q6XMC	DB03143
ZC44YTI8KK	DB03147
0T2A5439OE	DB03148
8A5D83Q4RW	DB03156
Q40Q9N063P	DB03166
QD15RNO45K	DB03166
V89A88NMMX	DB03167
L7995C4D7F	DB03172
96F264O9SV	DB03175
M5P363AFVC	DB03176
NA2JF794IZ	DB03190
4ELV7Z65AP	DB03193
K6W0IAP44B	DB03195
7O0I7Z5A0Y	DB03197
IU8WN3PPI2	DB03201
NGZ37HRE42	DB03203
EU1UNR0P28	DB03204
47819QGH5L	DB03205
FZ56898FLE	DB03206
5VT6420TIG	DB03209
4R7FFA00RX	DB03209
10302WQ21V	DB03220
K8KCC8SH6N	DB03222
7NS97N9H1G	DB03225
8T8I76KYF1	DB03226
EN07RVL78U	DB03226
4GUJ8AH400	DB03229
B40ROO395Z	DB03246
7N464URE7E	DB03247
3HQ6U6424Q	DB03252
339NCG44TV	DB03255
2L4RKM5351	DB03255
ZRA5J5B2QW	DB03260
T3C89M417N	DB03266
055X467671	DB03275
28RYY2IV3F	DB03283
B9CTI9GB8F	DB03285
5BRP81V98H	DB03297
75M88J863E	DB03298
71X53V3RZ1	DB03309
ULW86O013H	DB03310
2M3055079H	DB03312
3XIY7HJT5L	DB03313
17H03VO4KZ	DB03314
839SG0O89X	DB03315
J8A3S10O7S	DB03316
PG6KY07UD7	DB03322
66Y63L379N	DB03323
EE982KT952	DB03329
S33341KT5O	DB03335
X6H65DT067	DB03336
14R9K67URN	DB03345
OHS8K6J04I	DB03346
QIH4K96K7J	DB03347
HXH71NRQ5C	DB03353
L0UMW58G3T	DB03357
CC8XZ138VZ	DB03360
7GBN705NH1	DB03366
7M9M5KM2XY	DB03369
6L57Q44ZWW	DB03374
48GG0U2X78	DB03376
05LU01CS4T	DB03380
WQD27655QE	DB03381
FKX709RK3Q	DB03383
Q64GF9FV4I	DB03385
C791ZE5K1W	DB03389
0U7YZ42Z47	DB03395
F469818O25	DB03403
383W8FIS5C	DB03403
743LRP9S7N	DB03404
SW60NG75EN	DB03407
M984VJS48P	DB03408
9ID44U804I	DB03409
X954ZLL2RD	DB03410
874D12O72W	DB03412
71F2V60NN0	DB03416
56HH86ZVCT	DB03419
I0J33N5627	DB03424
9BAR4IH1OD	DB03430
273BP63NV3	DB03434
5G0F599A1Y	DB03435
M6V3RIU5KI	DB03440
83Y199VAOL	DB03442
9G3DCA3958	DB03451
0HUZ4Q9R8C	DB03454
78QVZ7RG8L	DB03459
51C926029A	DB03460
QR26YLT7LT	DB03462
HN5425SBF2	DB03467
966T5WN0AC	DB03484
K15K52FOK4	DB03485
5290OM2I6G	DB03493
45AD6X575G	DB03496
D48MS3A6N9	DB03496
81K4VO7FNP	DB03497
P750Y95K96	DB03499
MUC9A0MS6V	DB03500
LF64ICW5Y3	DB03508
CEP8I6411H	DB03511
DA069CTH0O	DB03514
W8FTJ17C4J	DB03515
2E2W0W5XIU	DB03516
S5UOB36OCZ	DB03518
5XL19F49H6	DB03523
49EEF6HRUS	DB03523
U9H2W4OS13	DB03533
ZWK96OG89F	DB03548
D5YF57V4QW	DB03552
H849F7N00B	DB03553
H59BRK500M	DB03554
O1738X3Y38	DB03560
U87FK77H25	DB03566
00C01APN10	DB03567
40UIR9Q29H	DB03568
J1DOI7UV76	DB03575
V1JZQ7GDTX	DB03575
P4O9E1R444	DB03578
375AW34SQA	DB03581
A7D84513GV	DB03585
H806S4B3NS	DB03585
722KLD7415	DB03587
658NCZ0NKO	DB03588
62R514HE48	DB03589
10MS0Y1RDI	DB03594
4G9EDB6V73	DB03600
T194LKP9W6	DB03601
QLZ991V4A2	DB03603
29OQ9EU4R1	DB03604
3HK9045D54	DB03604
H6G4VMQ24K	DB03606
JI8SAD85NO	DB03608
BR1SN1JS2W	DB03614
2Q5JOU7T53	DB03615
QFN1QU7PEN	DB03615
005990WHZZ	DB03619
PJY633525U	DB03627
599310E3U2	DB03635
4JDT453NWO	DB03636
GDV0MSK2SG	DB03640
1UQB1BT4OT	DB03644
A49OS0F91S	DB03651
D0493A985P	DB03656
N2QV60B4WR	DB03659
J882Z73MPL	DB03660
M6W2DJ6N5K	DB03661
97YMU05VPJ	DB03666
NQ1SX9LNAU	DB03671
E2OU15WN0N	DB03685
C4ZF6XLD2X	DB03688
6F82C6Q54C	DB03694
MK2A783ZUT	DB03695
V77I71FH72	DB03695
1J05Z83K3M	DB03696
0756UWA0SA	DB03700
90X28IKH43	DB03701
MWO1IP03EV	DB03701
8E7S519M3P	DB03703
1J484QFI1O	DB03709
66QL1S96RM	DB03720
04A90EXP8V	DB03721
4E15I11U9B	DB03725
IC7888DF4L	DB03728
55163IJI47	DB03733
T13TI5GH3D	DB03740
PX7ZNN5GXK	DB03741
ML5FHL557A	DB03747
1BR7X184L5	DB03750
023C2WHX2V	DB03754
ZAD9OKH9JC	DB03756
295P7EPT4C	DB03756
I60EH8GECX	DB03758
62T278S1MX	DB03759
7NV2KHU5JA	DB03760
KBN4598ZJQ	DB03765
JHU490RVYR	DB03766
41T27K4B9F	DB03769
O654621E3T	DB03773
71U5JB52KS	DB03775
L79H6N0V6C	DB03777
ER0CTH01H9	DB03783
GOU8K597IT	DB03784
5CLV35Y90C	DB03785
6JI5YOG7RC	DB03791
R2O7EKY9G9	DB03792
8SKN0B0MIM	DB03793
OJ245FE5EU	DB03793
2V16EO95H1	DB03796
W7A9174XQL	DB03798
3483C2H13H	DB03808
2GNK67Q0C4	DB03814
961570X3WO	DB03815
61HPH2F0W7	DB03817
8Q07182D0T	DB03819
BMH1WT204A	DB03822
7Z197MG6QL	DB03823
037VRW83CF	DB03825
2HS4M0BX3C	DB03836
246FR6022S	DB03841
76F11RQ7TB	DB03842
1HG84L3525	DB03843
16FQV4RZKL	DB03847
G9560D97PI	DB03848
8ATB1C1R6X	DB03849
RV6J6604TK	DB03852
L90BEN6OLL	DB03854
C780YUS9YI	DB03856
84LT43726C	DB03860
AAO1P0WSXJ	DB03864
7COY1HA6HK	DB03867
BK349F52C9	DB03880
6J0K4253QD	DB03882
X7CO62M413	DB03884
E54CTM794Y	DB03886
12058M7ORO	DB03895
NU43IAG5BC	DB03896
6QNC6P18SR	DB03897
MD83SFE959	DB03900
9E7R5L6H31	DB03902
8W8T17847W	DB03904
NM39WU8OFM	DB03912
6LM987K76Y	DB03917
1CW4RL23VP	DB03925
0IF82ZEY2K	DB03926
1K77H2Z9B1	DB03929
2156QF7O8M	DB03937
QU60N5OPLG	DB03940
I743Z35DVB	DB03941
T6QV1010K6	DB03943
96AN057F7A	DB03945
36R5QJ8L4B	DB03946
YSC9WAF8X1	DB03947
DIQ16UC154	DB03967
JF751CK38I	DB03974
3YGF0495O2	DB03977
SV1ATP0KYY	DB03989
4G4U8JA28T	DB03993
5KV86114PT	DB03994
S20U1L1S25	DB03994
KKP3YYL02F	DB03994
JV039JZZ3A	DB03995
UT0S826Z60	DB04005
LYJ16FZU9Q	DB04017
L9Q7Z9D09L	DB04026
R54Z304Z7C	DB04027
PV9T9B2S11	DB04029
Z30RAY509F	DB04038
64RYD088RJ	DB04046
XYJ5U8LCQ8	DB04051
4L479F5JU6	DB04052
238U65NZ04	DB04053
7XS3UG99LC	DB04058
IBS9D1EU3J	DB04066
34P71D50E0	DB04074
MA61H539YZ	DB04075
2TN51YD919	DB04076
QM00M3504A	DB04083
IJ5CEP760Y	DB04090
B6P0A9PSHN	DB04093
TCM0BJ44MF	DB04094
GQ7JL9P5I2	DB04106
P92KPK2NL3	DB04110
ZIQ29H6CZG	DB04113
0I8Y3P32UF	DB04115
UOT4O1BYV8	DB04115
FST3E667FF	DB04115
12GLI7JGB3	DB04120
PGP5RZH64G	DB04124
M73SNN908F	DB04132
01WV7J708X	DB04137
9TF312056Y	DB04145
4F6FC4MI8W	DB04147
DPX51KUP08	DB04149
583O01BJ32	DB04151
4E862E7GRQ	DB04160
O352864B8Z	DB04160
QK07G0HP47	DB04161
RUA6CWU76G	DB04165
0YS975XI6W	DB04166
01J18G9G97	DB04167
J57CTF25XJ	DB04168
IF7U5GXQ28	DB04171
6YSS42VSEV	DB04173
S63WOD4VOL	DB04177
LK6946W774	DB04179
8LL8S712J7	DB04183
A70UKS48FE	DB04185
G28L05X0YB	DB04188
6KA95X0IVO	DB04193
8258W48TBZ	DB04196
WBQ73O8W32	DB04207
6XO32ZSP1D	DB04208
E7QC7V26B8	DB04209
P8W4UX112S	DB04209
XYS8INN1I6	DB04209
9IKM0I5T1E	DB04216
Z7F472XQPA	DB04221
JXN40O9Y9B	DB04221
6C940P63E7	DB04222
7O8V7H6P2J	DB04223
2UMI9U37CP	DB04224
399SL044HN	DB04224
U83VP176UX	DB04224
CF5G2G268A	DB04228
JG8Z55Y12H	DB04242
R2521024DK	DB04252
7865D5D01M	DB04253
209B6YPZ4I	DB04257
Q0OZ0D9223	DB04258
O0UC6XOS4H	DB04261
A08F5XTI6G	DB04263
TIP79W5HPN	DB04265
UE81S5CQ0G	DB04267
2Y1TEH8EW7	DB04269
XF417D3PSL	DB04272
2968PHW8QP	DB04272
MF98742K2H	DB04274
P4TO3C82WV	DB04275
S1L688345C	DB04284
9YH0WH2Z02	DB04291
3X2S926L3Z	DB04297
91XW058U2C	DB04299
0IK55ZPI0I	DB04304
PCM9OIX717	DB04308
P18SPA8N0K	DB04310
327C7L2BXQ	DB04325
T7KF2T6W95	DB04326
JGX76Y85M6	DB04329
6BSM97YZ8G	DB04331
53A6694PIE	DB04333
5A614L51CT	DB04335
740J2QX53R	DB04339
JQ39C92HH6	DB04343
99U1UDJ2HM	DB04345
5E090O0G3Z	DB04348
942194N4TD	DB04349
BVJ0IQF3T8	DB04352
GJ6489R1WE	DB04359
4ALN5933BH	DB04365
885F2S42LL	DB04370
7L874P1M1O	DB04372
CLA99KCD53	DB04377
6PUW625907	DB04381
9T8QCB25UO	DB04393
3B8D35Y7S4	DB04398
TU7HW0W0QT	DB04398
2SJ8J82D90	DB04408
P8326EZ31P	DB04410
Y92ZL45L4R	DB04417
832C8OV84S	DB04419
0LVT1QZ0BA	DB04422
5K6L8O868Y	DB04429
174NRG3M2X	DB04436
O7N0Y11U8K	DB04438
B8B604PS4P	DB04440
0S67290CRJ	DB04441
R03O05RB0P	DB04445
T8ID5YZU6Y	DB04447
08T7936572	DB04452
935XD1L5K2	DB04456
7EAM4TG712	DB04457
PS9357B4XH	DB04464
J2B2A4N98G	DB04465
95K54647BZ	DB04468
OF086I9H7W	DB04473
630I4V6051	DB04474
RA96B954X6	DB04481
VC2W18DGKR	DB04485
2012QM764Y	DB04493
0HB27D5MRW	DB04499
04Z20NMK31	DB04500
IO8823D6X7	DB04500
5712ZB110R	DB04506
S327O0T12O	DB04512
OBL58JN025	DB04519
VI4F0K069V	DB04522
9J17BCS69U	DB04527
Q13SKS21MN	DB04528
9VRE13M548	DB04531
8724FJW4M5	DB04532
9ZV2574SER	DB04533
235Y7P37ZD	DB04534
0K2B9SB26H	DB04537
4632WW1X5A	DB04539
97C5T2UQ7J	DB04540
39EHZ05V39	DB04540
K7ZG448V5M	DB04542
G23AP190YS	DB04545
285ZJJ9773	DB04545
037V4520IY	DB04546
4U5MP5IUD8	DB04552
B92RB6HY1A	DB04553
1ZH821MXU5	DB04555
1608PLR9ZO	DB04556
27YG812J1I	DB04557
RA5QH2J020	DB04562
WQ29KQ9POT	DB04564
TAO7US05G5	DB04566
79GJF97O0Y	DB04569
VUF6C936Z3	DB04570
5APW73W3QZ	DB04570
Y6UY8OV51T	DB04571
905Z5W3GKH	DB04572
FB33469R8E	DB04573
S2A0P1AFQ9	DB04573
QTL48N278K	DB04574
6K6FDA543A	DB04574
SVI38UY019	DB04574
C354LET0O4	DB04574
JR0N7XD5GZ	DB04575
N804LDH51K	DB04576
8LZY7C31XA	DB04582
A0UB206YF0	DB04586
5L16LKN964	DB04599
RK493WHV10	DB04619
0TQU7668EI	DB04620
Z72HVF4L7V	DB04620
388K3TR36Z	DB04626
8UYL6NAZ3Q	DB04626
4964P6T9RB	DB04630
26XK13B61B	DB04638
BOR133U3TN	DB04640
W980KJ009P	DB04652
2L9RKX796Q	DB04655
5A8K850HDE	DB04657
60M22SGW66	DB04660
A4VZ22K1WT	DB04665
I4N756M3GW	DB04672
1496OH15B6	DB04674
EFF64524YR	DB04676
BID902UF5V	DB04684
Y35FJB3QBJ	DB04688
XT3Z54Z28A	DB04690
M6NR2239PB	DB04693
OL659KIY4X	DB04699
OOW3025SR1	DB04701
E750O06Y6O	DB04703
30060WAL99	DB04704
767JTD2N31	DB04705
N9616291J4	DB04706
TKQ858A3VW	DB04711
X064O0Y1A4	DB04711
3J6WZA9PXS	DB04711
LDX3F0CCST	DB04716
P5T6BYS22Y	DB04725
4M2669414M	DB04726
A606AJ494W	DB04728
AV4A72IATD	DB04729
S7K05PO157	DB04729
90UTM639KK	DB04734
2K9VO6WZ5K	DB04737
V4TKW1454M	DB04743
TLH4A6LV1W	DB04744
803BHY7QWU	DB04745
N151ZM4M27	DB04746
36N222W94B	DB04784
6MON4029Q8	DB04785
6032D45BEM	DB04786
89521262IH	DB04786
W9F9H8GXWR	DB04787
TYK22LML8F	DB04789
QYJ305Z91O	DB04794
MYQ9MNW7NI	DB04795
05FZV98342	DB04796
400K7322UW	DB04801
J91D5GN5AT	DB04805
5981U00LY0	DB04808
17SZX404IM	DB04812
AMT77LS62O	DB04813
IX9VVF69JR	DB04814
7BHQ856EJ5	DB04815
Z4XE6IBF3V	DB04816
934T64RMNJ	DB04817
MS15642725	DB04817
6429L0L52Y	DB04817
D892HFI3XA	DB04818
A01LX40298	DB04819
T2Q0RYM725	DB04820
1LGS5JRP31	DB04821
SNC1080T5Y	DB04822
5AEV5C340C	DB04822
3BT0VQG2GQ	DB04823
U0Y1YAL65X	DB04823
6QK969R2IF	DB04824
K2OH82Z000	DB04825
6U94N2D00F	DB04826
3IN71E75Z5	DB04827
822G987U9J	DB04828
DA5B6IWF46	DB04828
Y0185WZ209	DB04828
8NA5SWF92O	DB04829
W2115E9C7B	DB04830
D947SXO87P	DB04830
HC95205SY4	DB04831
3J928617DW	DB04832
7ZKH8MQW6T	DB04833
GG1LBM463S	DB04834
65Q4QDG4KC	DB04834
MD6P741W8A	DB04835
27T1I13L6G	DB04836
42C50P12AP	DB04837
69QQ58998Y	DB04837
4139O1OAY2	DB04838
4KM2BN5JHF	DB04839
X31CDK040E	DB04840
Q94064N9NW	DB04840
R7PLA2DM0J	DB04841
C11102TO53	DB04841
C5QA4GLR9M	DB04842
ONW3LB39P7	DB04843
APX8D32IX1	DB04843
Z9O08YRN8O	DB04844
K27005NP0A	DB04845
DRB57K47QC	DB04846
X3O30D9YMX	DB04847
NQU9IPY4K9	DB04849
68AYS9A614	DB04849
82V2M8K24R	DB04850
3KG76X4KJK	DB04851
Q70OH404HR	DB04852
LJA4M1L5LG	DB04853
101V0R1N2E	DB04854
JQZ1L091Y2	DB04855
FA36DV299Q	DB04855
69DY40RH9B	DB04856
1YP2S94RVH	DB04857
1UD32YR59G	DB04858
0A0800O89N	DB04859
2DNT962H92	DB04860
85141ONN7O	DB04860
030Y90569U	DB04861
JGS34J7L9I	DB04861
2ZL2BA06FU	DB04862
0R4888YXR5	DB04863
0111871I23	DB04864
6FG8041S5B	DB04865
563OX5661H	DB04865
L31MM1385E	DB04866
PTC2969MV1	DB04866
6ZO4HT041C	DB04866
3YFV00531K	DB04867
F41401512X	DB04868
5JHU0N1R6K	DB04868
WOA5J8TX6M	DB04869
64R56KMG1Z	DB04870
637E494O0Z	DB04871
0QJF08GDPE	DB04871
REV26SR2B4	DB04871
K7G81N94DT	DB04872
4UQ3S81B25	DB04873
B5TAN0L720	DB04874
N986NI319S	DB04875
I6B4B2U96P	DB04876
2Z504YT5AG	DB04877
S77P977AG8	DB04878
5DX9U76296	DB04879
C7Z4ITI7L7	DB04880
N488540F94	DB04881
NX2BHH1A5B	DB04881
1V8X590XDP	DB04882
33JD57L6RW	DB04883
GB2433A4M3	DB04884
2J6DQ1U5B5	DB04885
S5A9TQN46W	DB04886
E367I8C7FI	DB04887
8F018D8L02	DB04888
B0SV3N7J3H	DB04889
OE6G20P68T	DB04889
HYD2U48IAS	DB04890
6W18MO1QR3	DB04890
N75R59YD0F	DB04891
SUE285UG3S	DB04892
2PK59M9GFF	DB04894
5562377HFV	DB04894
3HP012Q0FH	DB04895
G56VK1HF36	DB04896
RNZ43O5WW5	DB04896
49HFB70472	DB04898
07Y2V56IUP	DB04899
I2T0B5G94M	DB04900
S9OX9692ZB	DB04901
38VAG2SA33	DB04903
I43T3ID6G2	DB04905
37JK4STR6Z	DB04908
96XTC36K1B	DB04908
5AIJ4TGC6B	DB04909
022N12KJ0X	DB04910
PUG62FRZ2E	DB04911
VL1P93MKZN	DB04911
0KAE1U0G7Q	DB04912
995FT1W541	DB04915
9073C0W4E9	DB04917
5T97333YZK	DB04918
GPN9HBH1HS	DB04919
19O2GP3B7Q	DB04920
26188K0CWH	DB04921
81BMQ80QRL	DB04924
T36L245S3T	DB04925
856DX0KJ84	DB04926
509F88P9SZ	DB04930
QW68W3J66U	DB04931
L7CHH2B2J0	DB04932
551541VI0Y	DB04933
FUO195TC7O	DB04933
S1976TE8QK	DB04934
T7A20Y888Y	DB04936
B0P231ILBK	DB04938
PY79D6C8RX	DB04941
08V52GZ3H9	DB04942
53IEF47846	DB04944
VPO7KJ050N	DB04946
1Q4092099O	DB04947
UI82K0T627	DB04948
V47G1SDI1B	DB04948
CHZ6OLQ3UU	DB04949
ZE15FIT23E	DB04950
D7NLD2JX7U	DB04951
0WX9996O2G	DB04952
12G01I6BBU	DB04953
GZ1X96601Z	DB04954
6SC756X51V	DB04956
74QU6P2934	DB04957
3062P60MH9	DB04958
MAT637500A	DB04960
60KQZ0388Y	DB04961
HX101E7L6S	DB04964
FC6D57000M	DB04967
918K9N56QZ	DB04967
H1CGM4755H	DB04970
1RS284BFUI	DB04972
1LI341K7NQ	DB04972
W5H7E45YT3	DB04975
Y76ID234HW	DB04977
EZ109VJ012	DB04980
CVS43XG1L5	DB04982
5PC250KSSH	DB04983
82M942WZ4A	DB04983
1WZ6S45S94	DB04985
8D7B37T28G	DB04996
8F63U28T2V	DB05003
000705ZASD	DB05006
BTS1Y6777M	DB05009
GBZ5UC0RME	DB05010
7686S50JAH	DB05013
F4H96P17NZ	DB05015
K16AME9I3V	DB05016
C4XNY919FW	DB05018
CLY7M0XD20	DB05018
S9I9P4J8IU	DB05020
1Q8D39N37L	DB05022
EUT3557RT5	DB05025
Q85FFY6179	DB05025
18D1V854HG	DB05025
BPR0F3X56H	DB05029
740Y5J48Z8	DB05034
958AQ7B6R1	DB05035
CLO4JRD21F	DB05038
8OR09251MQ	DB05039
2JEC1ITX7R	DB05039
926PP306RV	DB05045
O8E148Q90M	DB05048
GG81XF45C2	DB05053
76J0853EKA	DB05057
47BYS17IY0	DB05063
1VZO7A0J9S	DB05075
187EJ7QEXL	DB05076
AVK0I6HY2U	DB05084
98WI44OHIQ	DB05087
91U3TGV99T	DB05088
W7FHJ107MC	DB05095
EFE6X5M3UY	DB05097
EL55307L15	DB05099
10T6626FRK	DB05100
RGE5K1Q5QW	DB05102
55VNK5440P	DB05103
D0VK52NV5M	DB05104
9H4570Q89D	DB05105
9735KA370S	DB05107
ID0YZQ2TCP	DB05109
6J92H2439Z	DB05111
2ZRZ4TSW3F	DB05116
O14CWE893Z	DB05119
B96UX1DDKS	DB05123
ZTV0FOB6NU	DB05129
4GY0AVT3L4	DB05134
Q16CT95N25	DB05136
D0P25S3P81	DB05137
JH6Z94GLUD	DB05143
Q9F7QEH36F	DB05143
2XOI31YC4N	DB05154
3BX9UG06GG	DB05155
LSA9D0A43Q	DB05160
36O410ZD4I	DB05168
3LSD4Y5F0F	DB05171
9AU7XUV31A	DB05186
2B668TJX8E	DB05197
DT0445S65M	DB05202
PH8858757I	DB05212
Q2R47HGR7P	DB05219
T66ES73M18	DB05220
GPO2JN4UON	DB05223
35E3NJJ4O6	DB05229
3KUM2721U9	DB05232
ER29L26N1X	DB05239
6EXI96H8SV	DB05239
W46JY43EJR	DB05245
0G76K8X6C0	DB05246
A4028U842W	DB05254
DIH95YP7J3	DB05255
LZM2DSH251	DB05255
5M691HL4BO	DB05259
Y2V2R4W9TQ	DB05260
VRA0C6810N	DB05260
G97OZE5068	DB05262
9BU4T267E4	DB05263
2K02669KWP	DB05265
51MO2B2OSB	DB05265
M0TTH61XC5	DB05266
87T4T8BO2E	DB05271
6Q1W9573L2	DB05271
745X144DZY	DB05273
XII270YC6M	DB05276
Y0PC411K4T	DB05288
501W00OOWA	DB05289
YO460OQ37K	DB05294
I2JP8UE90H	DB05295
0A85BJ22L6	DB05296
OJE5810C4F	DB05297
S6RXB5KF56	DB05298
FV4Y0JO2CX	DB05299
ZL04JX89M7	DB05305
5Q6TZN2HNM	DB05311
JZ963P0DIK	DB05316
NA83F1SJSR	DB05316
945CY7ZMI2	DB05319
Z26P56GFTV	DB05327
GN5XU2DXKV	DB05332
29Z5DNL48C	DB05336
F2628ZD0FO	DB05343
CR102F038W	DB05344
UYE4T5I70X	DB05351
K3L4X0501F	DB05374
LW65NJ3YWV	DB05377
9F972459OC	DB05380
820484N8I3	DB05381
3POA0Q644U	DB05381
QWB37T4WZZ	DB05381
9679TC07X4	DB05382
SCQ4EZQ113	DB05383
A2Z7G2RGAH	DB05383
HHT01ZNK31	DB05384
305OE8862Y	DB05394
PDQ3ME68U3	DB05395
4DVS4AG4DF	DB05396
J1J54V24R4	DB05399
61H83WZX3U	DB05400
200HA2LIMK	DB05403
P0GMS9N47Q	DB05408
B1E00KQ6NT	DB05412
TPC5Q8496G	DB05414
7I2HA1NU22	DB05416
17LEI49C2G	DB05420
R7OYP6N58F	DB05421
17VAN37K4Y	DB05423
C78W1K5ASF	DB05424
ICJ93X8X90	DB05424
0BG5NE3APZ	DB05428
VNR0T3Q498	DB05431
CRR8E37XOB	DB05434
332VLD554F	DB05442
6K69EJ1DL1	DB05444
8PQ9CZ8BTJ	DB05448
17VJ76L90T	DB05454
CL2002R563	DB05458
978I8M0P8X	DB05459
057D10I8S8	DB05460
25DT549L0G	DB05463
E1IO3ICJ9A	DB05465
527E7SK68P	DB05470
637C487Y09	DB05475
UJ925Q0P3B	DB05476
0D5204ZSIX	DB05478
0H43101T0J	DB05482
B058ME29VU	DB05485
L26E95NLRK	DB05487
E7ILQ6U50J	DB05490
TA7WJG93AR	DB05494
F94T42GL80	DB05495
I5HF2X04PB	DB05496
S2T07V1P1G	DB05498
I3NPL1V48Q	DB05500
0G9LGB5O2W	DB05501
30679UMI0N	DB05511
655M5O3W0U	DB05521
9GJ8S4GU0M	DB05528
18EAY4870E	DB05528
U863JGG2IA	DB05541
D99YVK4L0X	DB05578
2O09BG0OWA	DB05595
V083S0159D	DB05630
DZ02S3A31N	DB05650
5OK523O4FU	DB05659
FU77B4U5Z0	DB05679
8S399XDN2K	DB05708
LEY8QK99UR	DB05710
TSA990HP1K	DB05713
6UK191M53P	DB05719
HU43305R7O	DB05722
0NB98NBX3D	DB05737
Z5014VUX83	DB05738
R612XR8A9F	DB05738
410105JHGR	DB05767
J4D3K58W3Z	DB05772
SE2KH7T06F	DB05773
2VU8WT49WX	DB05777
4RHY598T5U	DB05779
Q60AU1LLNU	DB05779
6B799IH05A	DB05786
Q1D0Q7R4D9	DB05791
9K6U3I1UR0	DB05792
W0122B976Y	DB05794
KKV299446X	DB05796
LY583605Y8	DB05800
57B09Q7FJR	DB05804
76H76554PA	DB05805
24R60NVC41	DB05806
G819A456D0	DB05812
EM5OCB9YJ6	DB05812
0709BVY57W	DB05814
14J2G0U3NQ	DB05817
OMF3CT7D4L	DB05819
58S83M36V6	DB05824
N19A0T0E5J	DB05829
2F25P9Y22O	DB05832
943YH53W21	DB05835
6H35LF645A	DB05855
