flat_chemical_id	stereo_chemical_id	source_cid	inchikey
CIDm00005877	CIDs11869690	11869690	PLBHSZGDDKCEHR-WDKYIQGNSA-N
CIDm00005877	CIDs11869691	11869691	PLBHSZGDDKCEHR-DWTQIHMBSA-N
CIDm00004048	CIDs11872393	11872393	RQZAXGRLVPAYTJ-YLNXRLNMSA-N
CIDm00004048	CIDs11872394	11872394	RQZAXGRLVPAYTJ-BZRZIXHKSA-N
CIDm00004048	CIDs11872395	11872395	RQZAXGRLVPAYTJ-JQBUYCCYSA-N
CIDm00006238	CIDs11872725	11872725	DBPWSSGDRRHUNT-OFELHODLSA-N
CIDm00006238	CIDs11872726	11872726	DBPWSSGDRRHUNT-SQDPYLFBSA-N
CIDm00006238	CIDs11872727	11872727	DBPWSSGDRRHUNT-BCRJPVCJSA-N
CIDm00009904	CIDs11875291	11875291	NPAGDVCDWIYMMC-ZXLDYLNASA-N
CIDm00009904	CIDs11875292	11875292	NPAGDVCDWIYMMC-OBRKIGFESA-N
CIDm00010631	CIDs11876116	11876116	FRQMUZJSZHZSGN-SPRSAMODSA-N
CIDm00009904	CIDs11888113	11888113	NPAGDVCDWIYMMC-QQCJEOGWSA-N
CIDm00009904	CIDs11888114	11888114	NPAGDVCDWIYMMC-COZGXFGHSA-N
CIDm00009904	CIDs11888115	11888115	NPAGDVCDWIYMMC-PCCRXHMLSA-N
CIDm00119212	CIDs00119212	119212	KJABUVRFCPPJPD-UHFFFAOYSA-N
CIDm00023951	CIDs00023951	119249	DOSGOCSVHPUUIA-UHFFFAOYSA-N
CIDm00000222	CIDs00119432	119432	QGZKDVFQNNGYKY-BJUDXGSMSA-N
CIDm00014012	CIDs00104786	119471	JOPOVCBBYLSVDA-BJUDXGSMSA-N
CIDm00045469	CIDs00045469	11947654	BEHXAXWKTXYOGJ-UHFFFAOYSA-N
CIDm00003425	CIDs11947684	11947684	OHRURASPPZQGQM-QSVHVVLASA-N
CIDm00005565	CIDs00005565	11947890	YOGHFSVCNFSXJH-XUOLBJITSA-N
CIDm00163158	CIDs11949633	11949633	ZCZQDTUCMRSEAS-CCLYOLAMSA-N
CIDm11949646	CIDs11949646	11949646	OBWASQILIWPZMG-QZMOQZSNSA-N
CIDm11949646	CIDs11949687	11949687	OBWASQILIWPZMG-VUOLKEHKSA-N
CIDm00004422	CIDs00119502	119502	WJBLNOPPDWQMCH-APDVGNCJSA-N
CIDm00000785	CIDs00000785	11953810	QIGBRXMKCJKVMJ-UHFFFAOYSA-M
CIDm00022318	CIDs11954225	11954225	LTEMOXGFFHXNNS-UHFFFAOYSA-L
CIDm00005238	CIDs11954386	11954386	FVAUCKIRQBBSSJ-VVUPZWBASA-M
CIDm00025959	CIDs00025959	11957372	VRWKTAYJTKRVCU-UHFFFAOYSA-N
CIDm00002308	CIDs11957468	11957468	NBMKJKDGKREAPL-REKGUKDCSA-N
CIDm00003636	CIDs00192191	11957696	HOZOZZFCZRXYEK-BITHUKPRSA-M
CIDm00161580	CIDs11958147	11958147	NSKJTUFFDRENDM-ZVGUSBNCSA-N
CIDm00045469	CIDs00045469	11963579	PECOKVKJVPMJBN-UHFFFAOYSA-N
CIDm00025959	CIDs00025959	11963748	ASXYRGQTXVVFCU-UHFFFAOYSA-N
CIDm00025959	CIDs00025959	11963762	BAQYBNVYRDGKJH-UHFFFAOYSA-N
CIDm00025959	CIDs00025959	11963765	YZTMSSPBQNNZJB-UHFFFAOYSA-N
CIDm06326970	CIDs06326970	11966304	LVYQWKJDVCSMKZ-UHFFFAOYSA-N
CIDm00045469	CIDs00045469	11966326	ZTIRMFWBPVRWBE-UHFFFAOYSA-N
CIDm00019190	CIDs06096882	11967809	MOFVSTNWEDAEEK-UHFFFAOYSA-M
CIDm00005727	CIDs00167174	11969482	UMNYVEBMAZPMAK-UHFFFAOYSA-N
CIDm00160352	CIDs11970169	11970169	LHCOVOKZWQYODM-HZNHJBESSA-N
CIDm00003636	CIDs11972287	11972287	HOZOZZFCZRXYEK-RQZFPDCFSA-M
CIDm00003636	CIDs11972287	11972288	YBCNXCRZPWQOBR-XKVKOWAUSA-N
CIDm00002085	CIDs11972601	11972601	DJHCCTTVDRAMEH-UTSYAYACSA-N
CIDm00064642	CIDs11972621	11972621	XHKUDCCTVQUHJQ-CCYHTCAQSA-N
CIDm00011973	CIDs00011973	11973	BZACJASHKPPTKX-UHFFFAOYSA-N
CIDm11979316	CIDs11979316	11979316	JLTCWSBVQSZVLT-UHFFFAOYSA-N
CIDm00005771	CIDs11979742	11979742	XNOPRXBHLZRZKH-OMTOYRQASA-N
CIDm11979316	CIDs11979961	11979961	JLTCWSBVQSZVLT-CDIPANDDSA-N
CIDm00358641	CIDs00358641	11980986	CAPYMLGXXYDZGV-UHFFFAOYSA-N
CIDm00119830	CIDs00119830	119830	JFVZFKDSXNQEJW-AWEZNQCLSA-N
CIDm00004594	CIDs09568613	11983309	CBRYHWDNAIMLHR-JIDHJSLPSA-N
CIDm00123610	CIDs00448812	12001375	KWKBRYJYRIUYEI-QMYFOHRPSA-N
CIDm00002547	CIDs12001921	12001921	JNIIDKODPGHQSS-NZPUBOJYSA-N
CIDm00068613	CIDs11650973	12004187	SVDWBHHCPXTODI-JGHCJFAHSA-N
CIDm00005771	CIDs00439302	12004215	DSZOEVVLZMNAEH-BXUJZNQYSA-N
CIDm00032800	CIDs09833444	12004242	RQPGUUFWEPBIIT-ITZXPNBCSA-N
CIDm00013344	CIDs00013344	12025428	UZLGHNUASUZUOR-UHFFFAOYSA-L
CIDm00004240	CIDs12049723	12049723	WOFMFGQZHJDGCX-NSXGOKPNSA-N
CIDm00444006	CIDs12067125	12067125	AFZFFLVORLEPPO-IAYONZFOSA-N
CIDm00003680	CIDs12106255	12106255	AKUJBENLRBOFTD-OJTUXORKSA-N
CIDm00012597	CIDs12116847	12116847	KLDXJTOLSGUMSJ-BXKVDMCESA-N
CIDm00102399	CIDs00121932	121932	FZWBNHMXJMCXLU-BCGMDATISA-N
CIDm00003680	CIDs00122054	122054	AKUJBENLRBOFTD-MMOYVEOWSA-N
CIDm00000785	CIDs12205421	12205421	QIGBRXMKCJKVMJ-MICDWDOJSA-N
CIDm00000785	CIDs12205423	12205423	QIGBRXMKCJKVMJ-CBYSEHNBSA-N
CIDm00000785	CIDs12205426	12205426	QIGBRXMKCJKVMJ-RHQRLBAQSA-N
CIDm00005939	CIDs00005939	12219220	FKPUYTAEIPNGRM-UHFFFAOYSA-N
CIDm00004101	CIDs12224935	12224935	VKYKSIONXSXAKP-LBTWDOQPSA-N
CIDm00004101	CIDs00004101	12224936	KLEXVEVJFBMIOJ-UHFFFAOYSA-N
CIDm00000222	CIDs12249369	12249369	QGZKDVFQNNGYKY-NPMFLBMYSA-N
CIDm00123015	CIDs00123015	123015	WUWDLXZGHZSWQZ-UHFFFAOYSA-N
CIDm00029089	CIDs12303048	12303048	YZIYKJHYYHPJIB-UHFFFAOYSA-N
CIDm00029089	CIDs12303048	12303052	KUXUALPOSMRJSW-UHFFFAOYSA-N
CIDm00012597	CIDs12304539	12304539	KLDXJTOLSGUMSJ-UNTFVMJOSA-N
CIDm00012597	CIDs12304540	12304540	KLDXJTOLSGUMSJ-GQNXIQCSSA-N
CIDm00012597	CIDs12304541	12304541	KLDXJTOLSGUMSJ-FBXFSONDSA-N
CIDm00000160	CIDs12314600	12314600	PXGPLTODNUVGFL-YIJCPDEYSA-N
CIDm00000160	CIDs12314602	12314602	PXGPLTODNUVGFL-GRICLRALSA-N
CIDm00000160	CIDs12314605	12314605	PXGPLTODNUVGFL-AFSIVQRVSA-N
CIDm00000222	CIDs00123314	123314	QGZKDVFQNNGYKY-ZRLBSURWSA-N
CIDm00000961	CIDs00000961	123332	XLYOFNOQVPJJNP-UHFFFAOYSA-O
CIDm00005238	CIDs00123337	123337	XMBWDFGMSWQBCA-FTGQXOHASA-N
CIDm00014917	CIDs00123341	123341	KRHYYFGTRYWZRS-FTGQXOHASA-N
CIDm00005771	CIDs12358644	12358644	XNOPRXBHLZRZKH-NYRULBFNSA-N
CIDm00005771	CIDs12358645	12358645	XNOPRXBHLZRZKH-ALSSAEDCSA-N
CIDm00222786	CIDs12358844	12358844	MFYSYFVPBJMHGN-GLWNWQENSA-N
CIDm00003636	CIDs12358890	12358890	HOZOZZFCZRXYEK-HKNKBQAFSA-M
CIDm00003636	CIDs12358890	12358891	YBCNXCRZPWQOBR-XHZOKJSESA-N
CIDm00009904	CIDs12358925	12358925	NPAGDVCDWIYMMC-GXEDQJNUSA-N
CIDm00009904	CIDs12358930	12358930	NPAGDVCDWIYMMC-UFYUIRFASA-N
CIDm00005411	CIDs12359204	12359204	PPWHTZKZQNXVAE-HVTBMTIBSA-N
CIDm00005411	CIDs12359204	12359205	GKCBAIGFKIBETG-XERRXZQWSA-N
CIDm00123610	CIDs00123610	123610	CZKPOZZJODAYPZ-UHFFFAOYSA-N
CIDm00123634	CIDs00123634	123634	MPSOHXLZDRQABN-KOAPPJMKSA-N
CIDm00123809	CIDs00123809	123809	QFLMOYQNYBDXMT-ZCMDIHMWSA-N
CIDm00025959	CIDs00025959	123835	OCIBRMGMABSYQI-UHFFFAOYSA-N
CIDm00005565	CIDs00005565	12444470	ALBWZGPGDMTAGF-UHFFFAOYSA-N
CIDm00003680	CIDs12526634	12526634	AKUJBENLRBOFTD-YAEUCMPZSA-N
CIDm00012555	CIDs00012555	12555	CNBGNNVCVSKAQZ-UHFFFAOYSA-N
CIDm00012559	CIDs00012559	12559	YAVZHCFFUATPRK-YZPBMOCRSA-N
CIDm00012597	CIDs00012597	12597	KLDXJTOLSGUMSJ-JGWLITMVSA-N
CIDm00014917	CIDs12598179	12598179	KRHYYFGTRYWZRS-MNYXATJNSA-N
CIDm00003267	CIDs12598311	12598311	RSEPBGGWRJCQGY-VZWAGXQNSA-N
CIDm00015232	CIDs12598398	12598398	BVGLIYRKPOITBQ-UHFFFAOYSA-N
CIDm00025959	CIDs00025959	12601945	FDAAZYMMDNBSLQ-UHFFFAOYSA-N
CIDm00000948	CIDs12622056	12622056	GQPLMRYTRLFLPF-ZDOIIHCHSA-N
CIDm00006238	CIDs12624852	12624852	DBPWSSGDRRHUNT-WNNKFKDSSA-N
CIDm00006238	CIDs12624853	12624853	DBPWSSGDRRHUNT-KQMXEUTGSA-N
CIDm00000785	CIDs00000785	12660822	RQXKQINPEUUWMD-UHFFFAOYSA-L
CIDm00000961	CIDs12676391	12676391	XLYOFNOQVPJJNP-TXJFRLKBSA-N
CIDm00015232	CIDs12598398	12764356	JTFXYBGKLCCFSP-UHFFFAOYSA-N
CIDm00021800	CIDs12788013	12788013	CIWBQSYVNNPZIQ-FCMKFZPZSA-N
CIDm00021800	CIDs12788014	12788014	CIWBQSYVNNPZIQ-SYVNMNFWSA-N
CIDm00012559	CIDs12788536	12788536	YAVZHCFFUATPRK-UHFFFAOYSA-N
CIDm09815559	CIDs12805589	12805589	XRZWVSXEDRYQGC-UWVGGRQHSA-N
CIDm09815559	CIDs12805590	12805590	XRZWVSXEDRYQGC-VHSXEESVSA-N
CIDm09815559	CIDs09815559	12805591	BHGFUQJUTOVQOS-UXQCFNEQSA-N
CIDm09815559	CIDs12805589	12805592	BHGFUQJUTOVQOS-IYPAPVHQSA-N
CIDm00002663	CIDs11406333	12825779	VKJHTUVLJYWAEY-NTISSMGPSA-N
CIDm00128549	CIDs00128549	128549	AHYHTSYNOHNUSH-UHFFFAOYSA-N
CIDm00016533	CIDs12877430	12877430	SNHRLVCMMWUAJD-NJIDISGESA-N
CIDm00016533	CIDs12877437	12877437	SNHRLVCMMWUAJD-WFSLSVNSSA-N
CIDm00032800	CIDs12940415	12940415	IZTQOLKUZKXIRV-HOCXTONXSA-N
CIDm00002367	CIDs12942027	12942027	VQODGRNSFPNSQE-NNMPNGFMSA-N
CIDm00006436	CIDs12944512	12944512	YNDXUCZADRHECN-NSJPRWOHSA-N
CIDm00006436	CIDs12944520	12944520	YNDXUCZADRHECN-QABLYASJSA-N
CIDm00316280	CIDs00316280	12961636	JMWHLOJMXZVRMC-UHFFFAOYSA-L
CIDm00062956	CIDs12962084	12962084	WOIWWYDXDVSWAZ-UHFFFAOYSA-N
CIDm00062956	CIDs12962085	12962085	WOIWWYDXDVSWAZ-LBAQZLPGSA-N
CIDm00062956	CIDs12962086	12962086	WOIWWYDXDVSWAZ-SFTDATJTSA-N
CIDm00032797	CIDs12966679	12966679	FCSHDIVRCWTZOX-CXSFZGCWSA-N
CIDm00003641	CIDs13013956	13013956	ALEXXDVDDISNDU-RJKHXGPOSA-N
CIDm00003641	CIDs13013960	13013960	ALEXXDVDDISNDU-GSLJADNHSA-N
CIDm00003641	CIDs13013964	13013964	ALEXXDVDDISNDU-CRKVGCNRSA-N
CIDm00005877	CIDs13013971	13013971	PLBHSZGDDKCEHR-OPDLNKLESA-N
CIDm00004895	CIDs13018150	13018150	LRJOMUJRLNCICJ-PBSBYMMBSA-N
CIDm00004895	CIDs13018151	13018151	LRJOMUJRLNCICJ-GSLJADNHSA-N
CIDm00004895	CIDs13018153	13018153	LRJOMUJRLNCICJ-KPYZGQEZSA-N
CIDm00004422	CIDs13034642	13034642	WJBLNOPPDWQMCH-QYRPDUKASA-N
CIDm00004048	CIDs13034698	13034698	RQZAXGRLVPAYTJ-SSVGBVEASA-N
CIDm00107994	CIDs13041183	13041183	FLSLEGPOVLMJMN-UHFFFAOYSA-N
CIDm00107994	CIDs13041184	13041184	FLSLEGPOVLMJMN-VMEOHVCESA-N
CIDm00002914	CIDs13042020	13042020	UWFYSQMTEOIJJG-OQSDRYHISA-N
CIDm00002914	CIDs13042021	13042021	UWFYSQMTEOIJJG-TZUMYIIWSA-N
CIDm00055331	CIDs13044278	13044278	CMPAGYDKASJORH-UHFFFAOYSA-N
CIDm00054313	CIDs13066903	13066903	HIFJCPQKFCZDDL-GAGQTBDJSA-N
CIDm00128549	CIDs13069293	13069293	AHYHTSYNOHNUSH-GBBGEASQSA-N
CIDm00130881	CIDs00130881	130881	UQGKUQLKSCSZGY-UHFFFAOYSA-N
CIDm00443379	CIDs13105154	13105154	LZFZMUMEGBBDTC-JDLVMGNASA-N
CIDm00443379	CIDs13105155	13105155	LZFZMUMEGBBDTC-XRJCJLGXSA-N
CIDm00004678	CIDs00131204	131204	SNPLKNRPJHDVJA-ZETCQYMHSA-N
CIDm00008230	CIDs13145539	13145539	KBZOIRJILGZLEJ-FRPRKMAFSA-N
CIDm00008230	CIDs13145541	13145541	KBZOIRJILGZLEJ-HXAPPMQUSA-N
CIDm00003642	CIDs00131883	131883	BMCQMVFGOVHVNG-WFTZBENLSA-N
CIDm00071469	CIDs13206344	13206344	NNRXCKZMQLFUPL-UHFFFAOYSA-N
CIDm00063001	CIDs05463984	13243516	YTPHNZMVACGXHO-APTPAJQOSA-N
CIDm00132970	CIDs00132970	132970	UVIQSJCZCSLXRZ-HMMZIKKISA-N
CIDm00132999	CIDs00132999	132999	ACRHBAYQBXXRTO-OAQYLSRUSA-N
CIDm00013314	CIDs00013314	13314	FJIKWRGCXUCUIG-UHFFFAOYSA-N
CIDm09548591	CIDs13337332	13337332	MDQGTDMBVJCTBN-UHFFFAOYSA-N
CIDm00013344	CIDs00013344	13344	QEEAPRPFLLJWCF-UHFFFAOYSA-K
CIDm00003939	CIDs00003939	13351317	WMFOQBRAJBCJND-UHFFFAOYSA-N
CIDm00047419	CIDs13371699	13371699	KEJCWVGMRLCZQQ-YDZHTSKRSA-N
CIDm00032281	CIDs13372119	13372119	XNSAINXGIQZQOO-CXQJBGSLSA-N
CIDm00032281	CIDs00638678	13372120	KPUAAIHTPMAPLR-LFELFHSZSA-N
CIDm00134019	CIDs00134019	134019	PEZPMAYDXJQYRV-UHFFFAOYSA-N
CIDm00062965	CIDs13422922	13422922	OHYGPBKGZGRQKT-UHFFFAOYSA-N
CIDm00062965	CIDs13422923	13422923	OHYGPBKGZGRQKT-OCUNRLNVSA-N
CIDm00005202	CIDs00005202	134525	VTBOICJSERLVPD-UHFFFAOYSA-N
CIDm00024550	CIDs00134654	134654	YUOWTJMRMWQJDA-UHFFFAOYSA-J
CIDm00003155	CIDs00003155	13473	XUPZAARQDNSRJB-UHFFFAOYSA-N
CIDm00027400	CIDs00027400	134905	GGYSHFFKUHGBIK-UHFFFAOYSA-N
CIDm00135113	CIDs00135113	135113	QOAMCMUZZWSALB-UHFFFAOYSA-N
CIDm00005238	CIDs00105140	135300	XMBWDFGMSWQBCA-AHCXROLUSA-M
CIDm13559279	CIDs13559279	13559279	HKDLNTKNLJPAIY-UHFFFAOYSA-N
CIDm13559279	CIDs13559281	13559281	HKDLNTKNLJPAIY-WKWWZUSTSA-N
CIDm00444006	CIDs13728407	13728407	AFZFFLVORLEPPO-DLBPBUHXSA-N
CIDm00444006	CIDs13728410	13728410	AFZFFLVORLEPPO-BFBWZFMESA-N
CIDm00000767	CIDs00000767	13751467	PRKQVKDSMLBJBJ-UHFFFAOYSA-L
CIDm00024450	CIDs00024450	13766989	BICOYIUINQCUSU-UHFFFAOYSA-H
CIDm00014917	CIDs00014917	13782998	CUPFNGOKRMWUOO-UHFFFAOYSA-N
CIDm00003267	CIDs00013791	13791	RSEPBGGWRJCQGY-RBRWEJTLSA-N
CIDm00003680	CIDs00013802	13802	AKUJBENLRBOFTD-QQLPIYHSSA-N
CIDm00001084	CIDs00001084	13828206	IXDMRQQGVNYNNP-UHFFFAOYSA-J
CIDm00024393	CIDs00024393	13848177	PIGJJOFBKFPZQG-UHFFFAOYSA-L
CIDm00016124	CIDs00016124	13931959	MBKDYNNUVRNNRF-UHFFFAOYSA-J
CIDm00027304	CIDs00027304	13931962	HJZKOAYDRQLPME-UHFFFAOYSA-J
CIDm00000222	CIDs00139503	139503	QGZKDVFQNNGYKY-DYCDLGHISA-N
CIDm00000961	CIDs00139505	139505	XLYOFNOQVPJJNP-FTGQXOHASA-N
CIDm00000222	CIDs00139598	139598	QGZKDVFQNNGYKY-ZSJDYOACSA-N
CIDm00004734	CIDs13969565	13969565	NEYNJQRKHLUJRU-FKWFRFQNSA-N
CIDm00040703	CIDs13981867	13981867	IKGXLCMLVINENI-HWSQDURDSA-M
CIDm00040703	CIDs13981867	13981868	DDHUTBKXLWCZCO-GFUWAVFVSA-N
CIDm00000961	CIDs00139859	139859	XLYOFNOQVPJJNP-DYCDLGHISA-N
CIDm00000961	CIDs00000961	14002094	JEGUKCSWCFPDGT-UHFFFAOYSA-L
CIDm00000767	CIDs00000767	14013	ATRRKUHOCOJYRX-UHFFFAOYSA-N
CIDm00060183	CIDs14046113	14046113	IYNMDWMQHSMDDE-UHFFFAOYSA-N
CIDm00014917	CIDs00014917	141165	CGGPGIDRFIEDLL-UHFFFAOYSA-N
CIDm00102258	CIDs00474409	14228836	VPXDHZMLJOJKOX-UHFFFAOYSA-N
CIDm00003263	CIDs14299660	14299660	UOACKFBJUYNSLK-FQFQRAIGSA-N
CIDm00003053	CIDs00003053	14324803	OGUICUFYVRBKBX-UHFFFAOYSA-L
CIDm00014917	CIDs00014917	144681	PPTLZWDQFVTCOG-UHFFFAOYSA-N
CIDm00014917	CIDs00014917	144682	HKCCZYKCEQAFNJ-UHFFFAOYSA-N
CIDm00000785	CIDs00000785	14509642	QIGBRXMKCJKVMJ-UHFFFAOYSA-L
CIDm00003053	CIDs00003053	14513624	QFEWTEHOAXTYBO-UHFFFAOYSA-N
CIDm00013344	CIDs00013344	145702	UZLGHNUASUZUOR-UHFFFAOYSA-L
CIDm00168924	CIDs00168924	14598864	JKSVDWSKYFEURH-UHFFFAOYSA-L
CIDm00021800	CIDs00146364	146364	CIWBQSYVNNPZIQ-JCOVECCMSA-N
CIDm00071348	CIDs14720893	14720893	PUDHBTGHUJUUFI-NNRHPKKWSA-N
CIDm00003256	CIDs00014750	14750	NSYZCCDSJNWWJL-HEESAXMSSA-N
CIDm00147740	CIDs00147740	147740	JLQFVGYYVXALAG-CFEVTAHFSA-N
CIDm00014789	CIDs00014789	14789	UCNNJGDEJXIUCC-UHFFFAOYSA-L
CIDm00054331	CIDs14821437	14821437	QZJIMDIBFFHQDW-UHFFFAOYSA-N
CIDm00002645	CIDs14849448	14849448	LTINZAODLRIQIX-AUTYZESDSA-N
CIDm00014888	CIDs00014888	14888	QTLQKAJBUDWPIB-UHFFFAOYSA-N
CIDm00004101	CIDs00004101	14914098	GJJQWIOYOCDCJA-UHFFFAOYSA-N
CIDm00014917	CIDs00014917	14917	KRHYYFGTRYWZRS-UHFFFAOYSA-N
CIDm00002547	CIDs00002547	14975	AJQVUIHGEOLMDY-UHFFFAOYSA-N
CIDm00060172	CIDs00060172	15077588	VMWRFUOVYRSPNN-UHFFFAOYSA-L
CIDm00151174	CIDs00151174	151174	TUYWTLTWNJOZNY-UHFFFAOYSA-N
CIDm00003777	CIDs00151671	151671	XXUPXHKCPIKWLR-JLLPCOHGSA-N
CIDm00023951	CIDs10145316	15186426	WLMJMRRUMZUTEK-UHFFFAOYSA-L
CIDm00025959	CIDs00025959	152117	UPHDFMNLYLLXDF-UHFFFAOYSA-N
CIDm00015232	CIDs00015232	15232	BVGLIYRKPOITBQ-ANPZCEIESA-N
CIDm00083513	CIDs00104810	15251597	LHQHQVFOMOBERP-UHFFFAOYSA-N
CIDm00154256	CIDs00154256	154256	OMZAMQFQZMUNTP-UHFFFAOYSA-N
CIDm00154256	CIDs00154256	154257	UCJGJABZCDBEDK-UHFFFAOYSA-N
CIDm00034058	CIDs00154374	154374	YEEGWNXDUZONAA-ZQSXMSGHSA-N
CIDm00071469	CIDs00154399	154399	NNRXCKZMQLFUPL-HOODTPICSA-N
CIDm00024393	CIDs00024393	15460646	DRCYRSAXKCNGRO-UHFFFAOYSA-H
CIDm00002367	CIDs01549011	1549011	VQODGRNSFPNSQE-XNZYVGSISA-L
CIDm00002367	CIDs01549011	1549012	VQODGRNSFPNSQE-XNZYVGSISA-N
CIDm06918366	CIDs06918366	15527165	VRQHBYGYXDWZDL-OOZCZQCLSA-N
CIDm00004450	CIDs00004450	155290	CNNVSINJDJNHQK-UHFFFAOYSA-N
CIDm00025959	CIDs00025959	15549187	FDAAZYMMDNBSLQ-UHFFFAOYSA-N
CIDm00157429	CIDs00157429	157429	IZOOGPBRAOKZFK-UHFFFAOYSA-K
CIDm00024393	CIDs00024393	15763893	GGHASBGAYFRVGL-UHFFFAOYSA-H
CIDm00157688	CIDs00157688	157688	NMDYYWFGPIMTKO-ZSRSGXGDSA-N
CIDm00083606	CIDs00157925	157925	PWYYWQHXAPXYMF-OIOBTWANSA-N
CIDm00019190	CIDs05282412	15817746	YDHMUEAYOXCTBL-UHFFFAOYSA-N
CIDm00517045	CIDs00517045	15820984	BHZOKUMUHVTPBX-UHFFFAOYSA-L
CIDm04517618	CIDs06398849	15870588	LPXPTNMVRIOKMN-UHFFFAOYSA-O
CIDm00489129	CIDs15872413	15872413	NFEZZTICAUWDHU-KSSFIOAISA-N
CIDm00158786	CIDs00158786	158786	USXHAXIQRPGYFX-KRWDZBQOSA-N
CIDm00060496	CIDs00060496	15895000	ZPBWCRDSRKPIDG-UHFFFAOYSA-M
CIDm00159247	CIDs00159247	159247	KHNXRSIBRKBJDI-UHFFFAOYSA-N
CIDm00069512	CIDs00069512	159287	KZMACGJDUUWFCH-UHFFFAOYSA-O
CIDm00005411	CIDs00005411	15939509	PPWHTZKZQNXVAE-UHFFFAOYSA-N
CIDm00003998	CIDs00003998	15939713	TYMRLRRVMHJFTF-UHFFFAOYSA-O
CIDm00005202	CIDs00005202	15940199	QZAYGJVTTNCVMB-UHFFFAOYSA-O
CIDm10107393	CIDs15950376	15950376	VVECGOCJFKTUAX-HUYCHCPVSA-N
CIDm00025959	CIDs00025959	15978056	VRWKTAYJTKRVCU-UHFFFAOYSA-N
CIDm00003939	CIDs00003939	15978248	MHFMYGHRYRSFIG-UHFFFAOYSA-L
CIDm00003939	CIDs00003939	15978250	XUCJHNOBJLKZNU-UHFFFAOYSA-M
CIDm00047419	CIDs15978352	15978352	KEJCWVGMRLCZQQ-DDFBNJLNSA-N
CIDm00002663	CIDs00002663	15984014	UKLWZSYTTCZPOL-UHFFFAOYSA-N
CIDm00000160	CIDs00000160	160	PXGPLTODNUVGFL-UHFFFAOYSA-N
CIDm00160036	CIDs00160036	160036	BENFPBJLMUIGGD-UHFFFAOYSA-I
CIDm00004594	CIDs09568613	16004757	JZOGUSHFEMJJNT-VRMKZKMYSA-N
CIDm00160051	CIDs00160051	160051	VTAKZNRDSPNOAU-UHFFFAOYSA-M
CIDm00024642	CIDs16019977	16019977	GBECUEIQVRDUKB-RYDPDVNUSA-M
CIDm00160352	CIDs00160352	160352	LHCOVOKZWQYODM-CPEOKENHSA-N
CIDm00114709	CIDs09881504	16038982	BZGIEVGQVIUYRQ-UQKRIMTDSA-N
CIDm00034058	CIDs16040520	16040520	YEEGWNXDUZONAA-JWFOFJTQSA-K
CIDm00034058	CIDs00154374	16040521	YEEGWNXDUZONAA-ZQSXMSGHSA-K
CIDm00005202	CIDs00005202	160436	MDIGAZPGKJFIAH-UHFFFAOYSA-N
CIDm00005318	CIDs06604421	16048563	CRKGMGQUHDNAPB-FERBBOLQSA-N
CIDm00000961	CIDs16048639	16048639	XLYOFNOQVPJJNP-AKLPVKDBSA-N
CIDm00060183	CIDs16050167	16050167	IYNMDWMQHSMDDE-BASQSKRPSA-N
CIDm00004695	CIDs00004695	16052007	YFKDCGWIINMRQY-UHFFFAOYSA-M
CIDm00057166	CIDs00057166	16052013	GCOLJGHAIBTCNB-UHFFFAOYSA-N
CIDm00060668	CIDs16052014	16052014	LIQODXNTTZAGID-PXUPSGQQSA-L
CIDm00060668	CIDs16052014	16052015	LIQODXNTTZAGID-PXUPSGQQSA-N
CIDm00033030	CIDs16052038	16052038	GTNDZRUWKHDICY-DJHAJVGHSA-N
CIDm00033030	CIDs16052038	16052039	OYSKUZDIHNKWLV-PRUAPSLNSA-N
CIDm00005411	CIDs00005411	16057735	PPWHTZKZQNXVAE-UHFFFAOYSA-N
CIDm00000160	CIDs16061108	16061108	PXGPLTODNUVGFL-KMUYITALSA-N
CIDm00016124	CIDs00016124	160810	MDTMOBMECRUULW-UHFFFAOYSA-J
CIDm00003636	CIDs00160883	160883	YBCNXCRZPWQOBR-MWGADRMYSA-N
CIDm00005238	CIDs00161029	161029	XMBWDFGMSWQBCA-BJUDXGSMSA-N
CIDm00025959	CIDs00025959	161066	BQZFDPZOAJMUIU-UHFFFAOYSA-N
CIDm00005727	CIDs00161101	161101	CRUISIDZTHMGJT-UHFFFAOYSA-K
CIDm00023957	CIDs00161147	161147	GKLVYJBZJHMRIY-BJUDXGSMSA-N
CIDm00016124	CIDs00016124	16124	MBKDYNNUVRNNRF-UHFFFAOYSA-N
CIDm16126651	CIDs16126651	16126651	XYFPWWZEPKGCCK-UHFFFAOYSA-N
CIDm16129616	CIDs16129616	16129616	BBBFJLBPOGFECG-UHFFFAOYSA-N
CIDm16129617	CIDs16129617	16129617	ZOEFCCMDUURGSE-CQVUSSRSSA-N
CIDm16129629	CIDs16129629	16129629	DOAKLVKFURWEDJ-OFNKPWESSA-N
CIDm16129665	CIDs16129665	16129665	KKNIUBFRGPFELP-UHFFFAOYSA-N
CIDm16129672	CIDs16129672	16129672	PBGKTOXHQIOBKM-FHFVDXKLSA-N
CIDm16129617	CIDs16129674	16129674	ZOEFCCMDUURGSE-CQVUSSRSSA-N
CIDm16129682	CIDs16129682	16129682	OGBMKVWORPGQRR-UHFFFAOYSA-N
CIDm16129629	CIDs16129688	16129688	DOAKLVKFURWEDJ-UHFFFAOYSA-N
CIDm16129690	CIDs16129690	16129690	BPKIMPVREBSLAJ-UHFFFAOYSA-N
