MESH 	 drugbank_ids with | as seperator  
C040048	DB01880
D003511	DB03703
C011585	DB01188
D003868	DB04209
D011526	DB00785
C009927	DB04574
C045166	DB01158
D061466	DB01601
C065180	DB01095
C005461	|DB04822
C034930	DB00592
D002331	DB00583
D002330	DB00262
D013713	DB00444
C561123	DB04429
D004294	DB01184
C044946	DB00542
D003992	DB00527
C087566	DB01791
D013392	DB00364
D013827	DB00730
D013390	DB00202
D064747	DB00448
D013395	DB02772
C093230	DB00950
D016285	DB01088
D002939	DB00537
C101584	DB00565
C060590	DB00426
C013434	DB01511
D002937	DB00827
D008376	DB00934
D013629	DB00675
D000212	DB00787
C092292	DB00246
C053853	DB00954
D001599	DB04115
D001590	DB00245
D004077	DB00390
D004074	DB01396
C012058	DB01520
D005672	DB02703
C100294	DB01579
C022155	DB00239
D011441	DB00550
D008798	DB03518
D008797	DB01011
D017135	DB00304
D008793	DB01578
D008790	DB00264
D008152	DB00408
C090840	DB00969
C021280	DB01615
D007510	DB02095
C111420	DB01440
D010400	DB01053
D010389	DB01230
C008644	DB04214
D010431	DB00806
D003501	DB01176
C017985	DB00837
D009761	DB00646
D004097	DB01070
D004091	DB00327
D009569	DB00435
D009568	DB01054
D009567	DB01595
D061267	DB01306
D004098	DB01775
D000086	DB00819
C005308	DB01422
D010728	DB01819
C005430	DB01619
D010653	DB00812
C009135	DB01672
D010656	DB00388
C009131	DB03068
D005840	DB00406
D000225	DB00173
C119092	DB00560
D020889	DB01954
D020888	DB01080
C018539	DB01583
C015293	DB01446
D011413	DB00782
C073460	DB01066
C043345	DB01084
C008088	DB01436
D007472	DB01362
D015575	DB00778
D011899	DB00863
D015570	DB01321
D015377	DB01597
C002017	|DB04784
D015378	DB01598
C015121	DB00405
D000420	DB01001
C080985	DB03880
C032943	DB01336
C051752	DB01149
D011700	DB01917
D016576	DB04576
C031263	|DB03704
D016718	DB04557
C063008	DB00688
C027618	DB04493
D020156	DB00936
D019289	DB00119
C062843	DB00429
C031468	DB02577
D013012	DB01638
D013015	DB00489
D003520	DB00531
D003523	DB00260
C011597	DB04836
C031319	DB02486
C018691	DB03018
C074679	DB00234
D006118	DB00400
C022830	DB02342
C077990	DB03496
C479548	|DB04093
C084606	DB00754
C515050	DB01198
C045621	DB00491
C017341	DB03408
C471843	DB04751
D002328	DB00395
C060344	DB00757
D005444	DB04841
D005445	DB01544
D005446	DB00591
D005447	DB01047
D005442	DB01205
C030682	DB01957
C030686	DB02736
C038699	DB04619
C058254	DB01105
C105834	DB00702
C082598	DB00041
C041819	DB02699
D013831	DB00152
D002034	DB00887
D002927	DB00501
D005204	DB02509
C424423	DB01656
D001218	DB00168
C030358	DB03017
D014544	DB04005
D001960	DB01558
C120793	DB04014
D008090	DB00589
D008094	DB01356
C100063	DB00645
D005664	DB00614
D005665	DB00695
C034214	DB04604
C030544	DB01942
C013192	DB02178
C004554	DB02417
C057693	DB00197
D002738	DB00608
D008788	DB00524
D008784	DB00247
D008787	DB01233
D008148	DB00227
D008140	DB00186
C409045	DB00918
C021296	DB02249
C057580	DB03823
